FLIGHT_NUMBER,TAIL_NUMBER,AIRLINE
4453,N609SK,OO
2298,N3AXAA,AA
4307,N13975,EV
731,N496UA,UA
5176,N742SK,OO
1177,N71411,UA
50,N597AA,AA
1310,N321NB,DL
427,N630NK,NK
2251,N3DTAA,AA
266,N431WN,WN
201,N903JB,B6
1698,N4YEAA,AA
2606,N8319F,WN
1740,N76514,UA
3852,N774SW,WN
535,N949FR,F9
1727,N907DE,DL
1714,N200UU,US
4466,N449SW,OO
220,N805UA,UA
798,N630VA,VX
2256,N552NW,DL
1115,N4YEAA,AA
5968,N14174,EV
1520,N37253,UA
5799,N16918,EV
4452,N807SK,OO
2328,N4YBAA,AA
2832,N607MQ,MQ
5539,N903SW,OO
1866,N814DN,DL
1164,N73406,UA
2149,N962DN,DL
4583,N17196,EV
5395,N909SW,OO
1098,N68801,UA
4557,N11176,EV
2305,N501AA,AA
972,N903WN,WN
6232,N754SK,OO
7388,N308SW,OO
1171,N470WN,WN
2410,N3DFAA,AA
4605,N455CA,OO
2473,N3HTAA,AA
2699,N898SK,OO
818,N563AS,AS
1826,N184US,US
2067,N329JB,B6
4722,N26545,EV
1236,N900PC,DL
404,N768JB,B6
3663,N740SW,WN
141,N493HA,HA
4533,N14542,EV
5077,N931EV,EV
5974,N16183,EV
2809,N755SA,WN
3448,N217AG,OO
427,N954WN,WN
692,N593AS,AS
1784,N746JB,B6
550,N8650F,WN
3273,N17524,EV
3226,N227WN,WN
5472,N932SW,OO
7398,N565SW,OO
306,N420UA,UA
2834,N677MQ,MQ
584,,US
2995,N527MQ,MQ
1132,N3ARAA,AA
416,N808UA,UA
34,N791AA,AA
3183,N691MQ,MQ
3530,N539MQ,MQ
1294,N68817,UA
4975,N924EV,EV
208,N267JB,B6
341,N623NK,NK
1568,N570AA,AA
3364,N642WN,WN
3631,N654MQ,MQ
321,N625AS,AS
1764,N911DA,DL
1382,N3EXAA,AA
2414,N784SW,WN
3615,N684MQ,MQ
3763,N262WN,WN
1878,N738US,US
499,N715SW,WN
2017,N122US,US
4226,N11127,EV
277,N233LV,WN
2154,N492WN,WN
2589,N524SW,WN
1471,N961AT,DL
1090,N972DL,DL
2494,N3JMAA,AA
1636,N3JYAA,AA
694,N909AW,US
1464,N3LCAA,AA
1522,N87531,UA
496,N668AW,US
2320,N3768,DL
747,N631NK,NK
195,N622NK,NK
4640,N13956,EV
7419,N430SW,OO
849,N916DN,DL
1827,N948UW,US
1267,N3HKAA,AA
5474,N608QX,EV
6026,N34111,EV
4917,N614QX,EV
3255,N12567,EV
755,N937DL,DL
1715,N731SA,WN
790,N354JB,B6
4292,N16918,EV
1667,N4YLAA,AA
2204,N634AA,AA
369,N459UA,UA
1347,N4XPAA,AA
1977,N957AT,DL
1916,N714US,US
3462,N618MQ,MQ
1046,N353SW,WN
895,N180US,US
3370,N9EAMQ,MQ
891,N478WN,WN
1029,N11206,UA
4254,N13995,EV
1172,N63820,UA
1257,N260WN,WN
51,N522SW,WN
581,N559WN,WN
6346,N221SW,OO
1614,N585AA,AA
4071,N711HK,WN
536,N190JB,B6
490,N306AS,AS
654,N559UW,US
1354,N7718B,WN
435,N428UA,UA
5322,N917EV,EV
4516,N16976,EV
267,N5FCAA,AA
2309,N541AA,AA
2480,N8615E,WN
1284,N332NB,DL
874,N340NB,DL
1826,N915US,US
3070,N534MQ,MQ
2939,N697MQ,MQ
4611,N12163,EV
3133,N942MQ,MQ
474,N817AW,US
1025,N452WN,WN
3697,N923MQ,MQ
890,N507AY,US
1510,N7BSAA,AA
1584,N902DA,DL
1266,N3AJAA,AA
2867,N727SW,WN
301,N634JB,B6
3415,N619MQ,MQ
1584,N957DN,DL
755,N907DL,DL
1472,N640JB,B6
1078,N423WN,WN
1253,N39418,UA
1051,N742SW,WN
31,N961DL,DL
173,N429WN,WN
695,N534UW,US
2045,N323NB,DL
1740,N24212,UA
1829,N176UW,US
514,N564JB,B6
511,N533NK,NK
2386,N4XLAA,AA
1069,N205FR,F9
2527,N355NW,DL
4638,N430SW,OO
1940,N733UW,US
8,N543US,DL
4532,N463SW,OO
1367,N198JB,B6
703,N606JB,B6
362,N286WN,WN
1138,N33209,UA
74,N652DL,DL
898,N505UA,UA
432,N905FR,F9
1080,N009AA,AA
2572,N909EV,EV
1622,N342NB,DL
48,N582HA,HA
3181,N519MQ,MQ
1734,N12114,UA
2195,N363SW,WN
1451,N506JB,B6
1439,N963DN,DL
3968,N464WN,WN
142,N5DEAA,AA
488,N3762Y,DL
2444,N4XNAA,AA
1864,N368NW,DL
4335,N12201,EV
1077,N568JB,B6
5,N504JB,B6
31,N799SW,WN
612,N635NK,NK
5190,N853AS,EV
4299,N11535,EV
152,N488HA,HA
576,N463UA,UA
2926,N620MQ,MQ
976,N479WN,WN
1656,N953DL,DL
5146,N751EV,EV
4184,N12163,EV
4447,N11164,EV
3106,N685MQ,MQ
711,N413WN,WN
4719,N820SK,OO
1820,N170US,US
4155,N41104,EV
3132,N658MQ,MQ
647,N621NK,NK
346,N408WN,WN
358,N922FR,F9
4774,N960WN,WN
455,N680AW,US
1349,N4XDAA,AA
618,N835UA,UA
510,N296WN,WN
324,N3LPAA,AA
1030,N396SW,WN
1307,N216JB,B6
6136,N12563,EV
6352,N593ML,OO
6122,N14991,EV
727,N187JB,B6
4842,N910EV,OO
1249,N4XSAA,AA
1159,N4XHAA,AA
1315,N244WN,WN
1501,N941DN,DL
712,N527JB,B6
2844,N852MQ,MQ
716,N821AW,US
5998,N14977,EV
2641,N988CA,OO
250,N339JB,B6
876,N940UW,US
3243,N680MQ,MQ
2116,N548US,DL
4526,N806SK,OO
711,N211FR,F9
704,N912FR,F9
457,N960WN,WN
2421,N899AT,DL
231,N3FUAA,AA
5724,N833AS,EV
1207,N310NW,DL
203,N7811F,WN
1988,N732US,US
1464,N3LCAA,AA
346,N803UA,UA
4344,N457WN,WN
3698,N510MQ,MQ
2235,N915DN,DL
2693,N889AS,OO
554,N258WN,WN
2638,N808DN,DL
2498,N7726A,WN
3025,N650MQ,MQ
3449,N939MQ,MQ
694,,US
1273,N36280,UA
4636,N442SW,OO
5904,N13995,EV
1869,N355NW,DL
5550,N910SW,OO
2711,N709SW,WN
3564,N909WN,WN
25,N7706A,WN
3046,N818MQ,MQ
4512,N11536,EV
6466,N763SK,OO
4359,N11113,EV
1233,N665JB,B6
2804,N689MQ,MQ
930,N8648A,WN
166,N487HA,HA
1701,N601WN,WN
3614,N692MQ,MQ
2394,N907DL,DL
5373,N908SW,OO
893,N550NW,DL
997,N7712G,WN
6528,N874AS,OO
4974,N971SW,OO
1483,N3HPAA,AA
2320,N8606C,WN
4473,N287WN,WN
2380,N4XKAA,AA
2528,N974DL,DL
6286,N298SW,OO
1757,N6700,DL
2311,N940DL,DL
435,N680AW,US
7368,N779CA,OO
4846,N8884E,OO
2695,N363SW,WN
1966,N978DL,DL
1589,N19141,UA
5409,N712EV,EV
3411,N797MX,WN
4966,N712SK,OO
1169,N3LJAA,AA
773,N6714Q,DL
2699,N394SW,WN
3254,N660MQ,MQ
6169,N12163,EV
802,N645SW,WN
827,N210WN,WN
2105,N928DN,DL
3535,N830MQ,MQ
4404,N21154,EV
1604,N66814,UA
623,N942JB,B6
607,N447WN,WN
4155,N14180,EV
147,N629NK,NK
4649,N460SW,OO
1403,N3JCAA,AA
752,N525AS,AS
1827,N900PC,DL
1860,N417WN,WN
3684,N833MQ,MQ
440,N340NB,DL
4704,N16112,EV
1848,N760US,US
4834,N915EV,OO
2222,N925AT,DL
402,N739GB,WN
3136,N925MQ,MQ
1266,N76265,UA
440,N279WN,WN
5211,N916SW,OO
321,N612AS,AS
2423,N925DL,DL
2550,N901EV,EV
1484,N490AA,AA
35,N588HA,HA
941,N767SW,WN
4474,N246LV,WN
5430,N945SW,OO
1403,N3BJAA,AA
4548,N13956,EV
2544,N478WN,WN
4713,N15973,EV
2057,N622SW,WN
2681,N821AS,OO
119,N487HA,HA
3928,N14907,EV
5657,N824AS,OO
2634,N955SW,OO
2957,N455WN,WN
1284,N332NB,DL
4601,N11119,EV
2369,N595NW,DL
705,N295WN,WN
252,N213UA,UA
2220,N607AT,DL
2332,N7721E,WN
4251,N26141,EV
4732,N212WN,WN
1829,N317US,DL
3849,N914WN,WN
1151,N712TW,DL
6,N538AS,AS
5353,N615QX,EV
6406,N964SW,OO
5245,N854AS,EV
5369,N973SW,OO
819,N732US,US
3782,N658SW,WN
2053,N939DL,DL
3037,N560WN,WN
4833,N956WN,WN
6513,N932SW,OO
6268,N237SW,OO
2504,N915DL,DL
812,N480UA,UA
343,N494WN,WN
604,N653AW,US
4900,N649SW,WN
2469,N3EAAA,AA
42,N380SW,WN
1365,N426AA,AA
3213,N693MQ,MQ
2431,N985DL,DL
1293,N551NW,DL
1320,N8322X,WN
664,N906AW,US
3957,N924WN,WN
2286,N960AT,DL
4267,N8610A,WN
511,N358JB,B6
597,N576UA,UA
1598,N75858,UA
2,N841VA,VX
1963,N741SA,WN
2418,N906AT,DL
360,N963WN,WN
1855,N758US,US
4976,N107SY,OO
736,N461UA,UA
395,N422UA,UA
994,N354SW,WN
2527,N901EV,EV
1460,N68822,UA
1391,N860AA,AA
5618,N295SW,OO
355,N822UA,UA
1828,N901DE,DL
157,N481HA,HA
1345,N4YUAA,AA
1656,N3ARAA,AA
278,N958WN,WN
4774,N406WN,WN
6332,N918SW,OO
2529,N879AS,EV
2372,N962DN,DL
3145,N665MQ,MQ
1292,N499AA,AA
1474,N28912,UA
6526,N984CA,OO
2456,N403AA,AA
4744,N442SW,OO
1134,N14731,UA
1415,N967DL,DL
623,N207FR,F9
5359,N856AS,EV
2218,N968WN,WN
2256,N766SW,WN
682,N838UA,UA
2451,N315NB,DL
4629,N821SK,OO
438,N701GS,WN
461,N578UW,US
1446,N827DN,DL
6190,N712SK,OO
1146,N3LDAA,AA
2016,N959UW,US
6290,N774SK,OO
821,N118US,US
4518,N14543,EV
2580,N466SW,OO
3448,N650MQ,MQ
5643,N567SW,OO
891,N954WN,WN
161,N472WN,WN
1620,N3LMAA,AA
3433,N677MQ,MQ
1016,N709SW,WN
1266,N917DE,DL
4391,N602SW,WN
1905,N707SA,WN
4,N385SW,WN
2030,,US
774,N705UW,US
1358,N666DN,DL
1562,N201AA,AA
4585,N613SK,OO
4396,N11119,EV
1726,N57855,UA
1294,N57439,UA
3972,N7744A,WN
661,N214WN,WN
5549,N912SW,OO
699,N755SA,WN
1702,N911DA,DL
4422,N17196,EV
103,N4YPAA,AA
1634,N77295,UA
4770,N629BR,OO
2562,N453WN,WN
347,N494UA,UA
57,N353JB,B6
724,N519UW,US
4498,N12996,EV
1661,N5CRAA,AA
905,N272WN,WN
6252,N946SW,OO
4611,N25134,EV
3925,N11192,EV
4403,N401WN,WN
830,N783SW,WN
330,N309AS,AS
1625,N8620H,WN
844,N559AS,AS
1044,N359AA,AA
66,N613AS,AS
135,N516AS,AS
542,N471UA,UA
762,N526VA,VX
3196,N606MQ,MQ
315,N614AS,AS
2250,N3GHAA,AA
6135,N16546,EV
1678,N951DL,DL
3536,N517MQ,MQ
1784,N971UY,US
4995,N497WN,WN
9,N606SW,WN
1849,N725UW,US
7398,N270YV,OO
1345,N130DL,DL
1276,N932DL,DL
478,N515NK,NK
67,N756AS,AS
1424,N3HKAA,AA
1171,N662JB,B6
1961,N109UW,US
178,N635SW,WN
1734,N733UW,US
275,N752SW,WN
3384,N606SW,WN
3814,N369SW,WN
2634,N988CA,OO
3362,N521MQ,MQ
1510,N6714Q,DL
3507,N454WN,WN
1073,N601WN,WN
4357,N16559,EV
2219,N358SW,WN
6251,N779SK,OO
3670,N686MQ,MQ
2008,N283AY,US
1250,N316US,DL
1902,N326NB,DL
5219,N789SK,OO
4096,N8324A,WN
2494,N3CCAA,AA
3873,N945WN,WN
2374,N671DN,DL
508,N910DE,DL
3086,N514MQ,MQ
3300,N638SW,WN
759,N965DN,DL
119,N422WN,WN
1456,N72405,UA
2441,N957AT,DL
975,N419WN,WN
105,N329JB,B6
93,N3FUAA,AA
2995,N528MQ,MQ
3296,N683MQ,MQ
4069,N241WN,WN
4306,N11551,EV
3848,N441WN,WN
6556,N907SW,OO
1808,N346JB,B6
433,N583UW,US
330,N851VA,VX
5056,N839AS,EV
221,N516JB,B6
432,N908AW,US
541,N958WN,WN
1530,N38268,UA
3240,N692MQ,MQ
2361,N925DL,DL
1425,N17126,UA
830,N538AS,AS
3036,N827MQ,MQ
5394,N579SW,OO
4945,N136EV,EV
4608,N641CA,OO
160,N301NB,DL
1538,N4YLAA,AA
3482,N820MQ,MQ
1699,N327NB,DL
5303,N176PQ,EV
1733,N903WN,WN
1962,N709UW,US
3351,N627MQ,MQ
2621,N492SW,OO
402,N796SW,WN
2488,N550WN,WN
716,N247JB,B6
3488,N673MQ,MQ
1793,N329NW,DL
368,N942WN,WN
1285,N218FR,F9
66,N756AS,AS
62,N584AS,AS
5298,N652BR,OO
2099,N904DL,DL
2555,N927DA,DL
2232,N400WN,WN
4267,N22909,EV
2394,N908DL,DL
1294,N908FR,F9
654,N559UW,US
4546,N445SW,OO
347,N025AA,AA
384,N603JB,B6
344,N537AS,AS
2389,N802DN,DL
3572,N845MQ,MQ
1281,N312US,DL
5579,N980EV,EV
358,N552JB,B6
537,N799SW,WN
4293,N295WN,WN
1980,N905DA,DL
779,N608NK,NK
246,N589AS,AS
612,N440AS,AS
130,N016AA,AA
1635,N761RR,WN
5561,N953SW,OO
1672,N945DL,DL
487,N657SW,WN
2168,N960WN,WN
255,N799AA,AA
595,N485HA,HA
1037,N237WN,WN
4839,N445SW,OO
3419,N448WN,WN
2889,N817MQ,MQ
3492,N223AG,OO
3207,N293WN,WN
1278,N941DL,DL
1380,N990AT,DL
2552,N987DL,DL
2437,N5BTAA,AA
2598,N912DN,DL
2768,N8639B,WN
1623,N11206,UA
272,N490UA,UA
518,N618AS,AS
1984,N835AW,US
651,N632JB,B6
5062,N842AS,EV
19,N797AA,AA
1929,N955AT,DL
824,N267JB,B6
599,N953WN,WN
4330,N11127,EV
1506,N5ENAA,AA
463,N7711N,WN
1208,N395DN,DL
2607,N930DL,DL
755,N937DL,DL
259,N718SW,WN
697,N299WN,WN
178,N809JB,B6
5611,N856AS,EV
4502,N14186,EV
1439,N935AT,DL
4928,N914EV,EV
3042,N637MQ,MQ
4155,N14148,EV
1598,N3JHAA,AA
661,N570AS,AS
1010,N4YFAA,AA
812,N855UA,UA
3926,N16559,EV
1645,N597AA,AA
5615,N852AS,EV
174,N75854,UA
4648,N12540,EV
122,N951FR,F9
1792,N474WN,WN
765,N526UA,UA
1024,N568AA,AA
1611,N908DA,DL
436,N7815L,WN
239,N530AS,AS
469,N161UW,US
4543,N7721E,WN
742,N200UU,US
464,N831UA,UA
1917,N355NW,DL
4253,N631SW,WN
1115,N612DL,DL
3205,N909MQ,MQ
1019,N3KUAA,AA
1579,N38458,UA
434,N642WN,WN
1649,N8651A,WN
3585,N455WN,WN
1025,N13113,UA
5436,N928SW,OO
4223,N384SW,WN
218,N480HA,HA
184,N207WN,WN
2069,N125UW,US
762,N464UA,UA
350,N3AXAA,AA
2720,N506CA,OO
4602,N14974,EV
1041,N3GPAA,AA
2710,N966WN,WN
4459,N8615E,WN
4894,N676CA,EV
3473,N437WN,WN
4721,N29906,EV
602,N642AW,US
4492,N445SW,OO
101,N422WN,WN
335,N794AS,AS
651,N493WN,WN
1816,,US
1271,N813DN,DL
4259,N13566,EV
4103,N14991,EV
1566,N437AA,AA
4630,N16525,EV
1589,N3ASAA,AA
4468,N463SW,OO
1025,N932FR,F9
2513,N907EV,EV
2284,N369NW,DL
2345,N493AA,AA
3669,N500MQ,MQ
6335,N221SW,OO
1010,N962WN,WN
1975,N910DN,DL
5919,N14920,EV
1033,N856AA,AA
413,N549UW,US
4543,N940WN,WN
610,N507AY,US
1457,N413WN,WN
7394,N463SW,OO
1580,N358JB,B6
5398,N979EV,EV
759,N8305E,WN
1615,N428WN,WN
130,N018AA,AA
1577,N371DA,DL
28,N856AA,AA
348,N634JB,B6
4765,N16911,EV
3055,N269WN,WN
4615,N374SW,WN
445,N345NB,DL
159,N361NB,DL
7402,N427SW,OO
2762,N621SW,WN
3545,N603MQ,MQ
4250,N11551,EV
5232,N842AS,EV
3478,N511MQ,MQ
2934,N691MQ,MQ
286,N845UA,UA
176,N8631A,WN
53,N586NW,DL
5315,N971SW,OO
782,N279WN,WN
749,N729SW,WN
2822,N537MQ,MQ
1777,N746UW,US
356,N533NK,NK
3245,N1EAMQ,MQ
149,N3EFAA,AA
2019,N953DL,DL
157,N283WN,WN
3343,N912WN,WN
1279,N923FR,F9
910,N433UA,UA
54,N3EGAA,AA
1741,N396DA,DL
1227,N76505,UA
1171,N3LLAA,AA
3739,N710SW,WN
3854,N628SW,WN
39,N508SW,WN
4592,N418SW,OO
2438,N4YMAA,AA
447,N559UW,US
1289,N924DN,DL
3771,N766SW,WN
2410,N3AWAA,AA
1343,N441WN,WN
929,N843VA,VX
483,N765US,US
5034,N916EV,EV
1461,N38727,UA
3168,N609MQ,MQ
2479,N934AT,DL
256,N464UA,UA
393,N824UA,UA
1073,N388SW,WN
2256,N706SW,WN
2309,N436AA,AA
1715,N705UW,US
2767,N679MQ,MQ
1777,N949WN,WN
1760,N38417,UA
305,N618AS,AS
1920,N333NB,DL
5166,N982SW,OO
231,N3FJAA,AA
1566,N314US,DL
2446,N540US,DL
2004,N467WN,WN
4534,N14168,EV
3946,N13964,EV
1585,N39423,UA
4614,N16149,EV
5309,N146PQ,EV
870,N615SW,WN
1642,N314US,DL
261,N790SW,WN
2490,N959WN,WN
1049,N649SW,WN
3458,N685MQ,MQ
3213,N613SW,WN
3,N586AS,AS
680,N653AW,US
340,N853VA,VX
68,N5ENAA,AA
2865,N7734H,WN
34,N409AS,AS
5107,N859AS,EV
6291,N584SW,OO
1053,N565AA,AA
3656,N928MQ,MQ
5584,N927EV,EV
892,N180US,US
4541,N551WN,WN
3613,N225WN,WN
65,N792AS,AS
1419,N907DL,DL
3181,N507MQ,MQ
1098,N231JB,B6
2805,N698MQ,MQ
1830,N125UW,US
1707,N953WN,WN
6127,N15985,EV
896,N627NK,NK
316,N323AS,AS
5251,N874AS,OO
598,N827JB,B6
2239,N928DL,DL
1081,N3LXAA,AA
2191,N935DN,DL
1484,N547AA,AA
207,N810UA,UA
1471,N4WPAA,AA
976,N541AA,AA
634,N469AS,AS
574,N650AW,US
1639,N946DL,DL
2154,N819DN,DL
3837,N392SW,WN
5069,N933EV,EV
543,N483HA,HA
263,N475UA,UA
4092,N15555,EV
276,N573AA,AA
4630,N15527,EV
2624,N477CA,OO
1982,N524SW,WN
900,N464WN,WN
1773,N711HK,WN
407,N613NK,NK
361,N536JB,B6
1927,N255WN,WN
341,N797MX,WN
907,N584JB,B6
1530,N3CSAA,AA
5515,N913SW,OO
859,N657JB,B6
1753,N766US,US
851,N7742B,WN
5383,N973SW,OO
2942,N855MQ,MQ
1192,N969AT,DL
2951,N527MQ,MQ
4101,N223WN,WN
5375,N583SW,OO
1966,N8316H,WN
2041,N814AW,US
1108,N924DL,DL
888,N794JB,B6
1527,N533US,DL
1620,N14731,UA
1,N393HA,HA
2218,N426AA,AA
5364,N982SW,OO
4549,N476WN,WN
3613,N8EGMQ,MQ
6197,N951SW,OO
1373,N927AT,DL
5055,N867AS,EV
2016,N950UW,US
2410,N3730B,DL
3259,N14543,EV
1357,N642AA,AA
4986,N766SK,OO
4386,N962WN,WN
820,N700GS,WN
1304,N954AT,DL
332,N4XLAA,AA
2399,N672DL,DL
30,N924AT,DL
4669,N679CA,OO
2719,N889AS,OO
4614,N11548,EV
1239,N12238,UA
5808,N12142,EV
734,N439UA,UA
866,N790SW,WN
1956,N926DL,DL
1489,N3EVAA,AA
456,N539UW,US
4735,N13978,EV
831,N593AS,AS
5698,N832AS,EV
498,N570JB,B6
1667,N547AA,AA
52,N440LV,WN
6515,N794SK,OO
5159,N753SK,OO
1027,N68817,UA
2233,N4XNAA,AA
298,N835UA,UA
14,N76064,UA
5292,N853AS,EV
680,N618NK,NK
417,N587NK,NK
246,N479UA,UA
672,N847UA,UA
1896,N227WN,WN
259,N497UA,UA
2488,N3FMAA,AA
395,N533NK,NK
4116,N716SW,WN
1351,N922AT,DL
3376,N625MQ,MQ
2618,N864AS,OO
364,N514NK,NK
4762,N426SW,OO
97,N779JB,B6
394,N485HA,HA
1453,N69826,UA
292,N8315C,WN
4736,N14148,EV
1406,N827DN,DL
3851,N229WN,WN
60,N484WN,WN
1336,N3APAA,AA
1831,N572UW,US
641,N749US,US
3694,N732SW,WN
1840,N803AW,US
5747,N835AS,EV
1743,N76526,UA
1771,N333NB,DL
2659,N986DL,DL
122,N852AA,AA
4275,N11189,EV
4921,N858AS,EV
6335,N585SW,OO
6230,N705SK,OO
2281,N520SW,WN
3186,N680MQ,MQ
5099,N979EV,EV
3639,N942MQ,MQ
4659,N383SW,WN
2323,N394SW,WN
338,N840VA,VX
1861,N631AW,US
3423,N905WN,WN
3559,N405WN,WN
4880,N881AS,EV
126,N613SW,WN
4696,N16559,EV
1746,N121UW,US
5590,N614QX,EV
773,N703TW,DL
6287,N939SW,OO
2575,N465SW,OO
2366,N924AT,DL
5470,N584SW,OO
506,N124DE,DL
115,N214FR,F9
137,N8628A,WN
745,N948FR,F9
3407,N525MQ,MQ
2052,N815AW,US
2379,N273JB,B6
1805,N701UW,US
942,N568AA,AA
1531,N3CTAA,AA
254,N5DJAA,AA
5319,N594SW,OO
2385,N438AA,AA
3172,N635MQ,MQ
808,N804JB,B6
569,N584UW,US
1222,N37464,UA
354,N489HA,HA
1702,N465WN,WN
5464,N308SW,OO
683,N657SW,WN
352,N3GPAA,AA
133,N794AA,AA
1919,N913DN,DL
2501,N340NB,DL
1248,N815DN,DL
1467,N87527,UA
960,N613SW,WN
544,N481HA,HA
269,N487HA,HA
2283,N6714Q,DL
6452,N291SW,OO
1288,N927AT,DL
3403,N606MQ,MQ
1749,N756US,US
4955,N873AS,EV
1237,N508SW,WN
162,N5FCAA,AA
3558,N664MQ,MQ
3394,N629SW,WN
1836,N587UW,US
1426,N11206,UA
2008,N275AY,US
679,N157UW,US
4479,N11127,EV
3032,N658SW,WN
1521,N858AA,AA
5747,N836AS,EV
6506,N924SW,OO
936,N3LLAA,AA
777,N646JB,B6
1718,N941UW,US
3266,N18101,EV
1265,N703SW,WN
4442,N812SK,OO
2279,N567AA,AA
6098,N12122,EV
2307,N470AA,AA
1763,N38424,UA
1409,N36469,UA
772,N290AY,US
6158,N13118,EV
337,N3BDAA,AA
366,N922WN,WN
5367,N569SW,OO
784,N952UW,US
6364,N724SK,OO
3354,N6EAMQ,MQ
892,N649JB,B6
220,N859AA,AA
1830,N3732J,DL
4474,N11121,EV
2533,N7702A,WN
5005,N146PQ,EV
5258,N584SW,OO
616,N906DE,DL
1001,N400WN,WN
1445,N3GDAA,AA
2983,N515MQ,MQ
1033,N294JB,B6
1915,N617DL,DL
1445,N17104,UA
5,N389HA,HA
129,N814DN,DL
716,N206JB,B6
2265,N258WN,WN
1665,N934WN,WN
407,N157UW,US
442,N417UA,UA
1093,N608SW,WN
2368,N467AA,AA
5330,N605QX,EV
4098,N14514,EV
5798,N13913,EV
936,N903DE,DL
185,N334JB,B6
484,N488WN,WN
4919,N859AS,EV
195,N7709A,WN
5427,N600QX,EV
4679,N11109,EV
1543,N73251,UA
4632,N439SW,OO
1438,N3FWAA,AA
4786,N454SW,OO
222,N7737E,WN
2577,N862AS,OO
1587,N690DL,DL
2333,N3ETAA,AA
1657,N3741S,DL
1754,N746UW,US
505,N268WN,WN
638,N904AW,US
1241,N943DL,DL
1545,N76517,UA
1491,N912DN,DL
566,N541US,DL
1168,N57868,UA
5548,N494CA,OO
585,N7704B,WN
1535,N520AA,AA
2707,N899SK,OO
399,N8605E,WN
687,N355SW,WN
857,N464WN,WN
1142,N69804,UA
689,N685SW,WN
233,N524AS,AS
3295,N847MQ,MQ
297,N719SW,WN
169,N641VA,VX
2692,N259WN,WN
2001,N675AW,US
5179,N796SK,OO
1473,N4WPAA,AA
581,N803UA,UA
1208,N279JB,B6
4916,N712EV,EV
2085,N535UW,US
2685,N477CA,OO
3276,N509MQ,MQ
1086,N476AA,AA
2055,N177US,US
1734,N304JB,B6
436,N491WN,WN
4557,N8982A,OO
1552,N3753,DL
4706,N11539,EV
361,N754SW,WN
269,N481HA,HA
209,N849UA,UA
4394,N613SW,WN
2493,N552WN,WN
2136,N319NB,DL
561,N669AW,US
2791,N7812G,WN
2921,N644MQ,MQ
217,N489UA,UA
2694,N910AT,DL
1726,N829DN,DL
5039,N730EV,EV
2098,N714US,US
4708,N802SK,OO
2560,N7708E,WN
4456,N34111,EV
1310,N954AT,DL
960,N245WN,WN
5665,N29917,EV
1708,N354SW,WN
1485,N66814,UA
4884,N936EV,EV
126,N627NK,NK
5444,N842AS,EV
6476,N938SW,OO
1108,N900PC,DL
2168,N130DL,DL
2523,N830AS,EV
2557,N324US,DL
4248,N14905,EV
2246,N587NW,DL
1983,N935WN,WN
1649,N3JWAA,AA
406,N7740A,WN
3310,N282WN,WN
219,N3HVAA,AA
3635,N849MQ,MQ
6410,N956SW,OO
5084,N228PQ,EV
29,N4XNAA,AA
603,N900WN,WN
1717,N601AW,US
2445,N347NW,DL
1687,N949DN,DL
676,N570UW,US
503,N823AW,US
808,N531AS,AS
461,N517AS,AS
3256,N621MQ,MQ
1598,N3CJAA,AA
1686,N567AA,AA
740,N412WN,WN
1852,N316NB,DL
3460,N856MQ,MQ
4479,N817SK,OO
1161,N656JB,B6
1068,N530US,DL
1274,N315NB,DL
3278,N697MQ,MQ
2270,N581AA,AA
1020,N941WN,WN
23,N7746C,WN
6516,N930EV,OO
2447,N5EDAA,AA
1163,N69835,UA
5143,N920EV,EV
1574,N616SW,WN
6509,N740SK,OO
6424,N466SW,OO
562,,UA
2458,N4YNAA,AA
3234,N642MQ,MQ
1533,N39450,UA
326,N504AA,AA
761,N612NK,NK
4110,N8317M,WN
336,N639SW,WN
2330,N981AT,DL
543,N484HA,HA
880,N262WN,WN
1751,N616DL,DL
3208,N605MQ,MQ
2502,N901EV,EV
1489,N68836,UA
4618,N803SK,OO
5603,N730SK,OO
1717,N958DN,DL
1431,N899AT,DL
4024,N500WR,WN
744,N770UW,US
5637,N593ML,OO
103,N769AS,AS
5381,N600QX,EV
1176,N960DL,DL
1430,N57439,UA
1169,N57439,UA
893,N560AS,AS
470,N931WN,WN
706,N410UA,UA
8,N526SW,WN
1248,N18119,UA
5997,N21130,EV
644,N279WN,WN
3222,N680MQ,MQ
349,N479UA,UA
276,N492WN,WN
1132,N3HJAA,AA
2484,N955DN,DL
772,N919DL,DL
271,N276WN,WN
5251,N715SK,OO
5454,N708EV,EV
4711,N13133,EV
4481,N443SW,OO
1701,N916DN,DL
150,N518AS,AS
858,N503NK,NK
6281,N930EV,OO
5245,N861AS,EV
3129,N935MQ,MQ
5178,N594SW,OO
851,N917DE,DL
1939,N924DN,DL
4670,N810SK,OO
1494,N483AA,AA
3461,N223AG,OO
1299,N3AVAA,AA
1586,N68836,UA
1625,N8309C,WN
25,N7706A,WN
1133,N267JB,B6
2273,N4YFAA,AA
5200,N740EV,EV
5789,N13914,EV
4534,N446SW,OO
4813,N7703A,WN
576,N839UA,UA
6186,N13978,EV
813,N622NK,NK
129,N200AA,AA
3760,N525SW,WN
117,N948FR,F9
1099,N464WN,WN
4235,N14902,EV
1831,N150UW,US
2096,N831AW,US
151,N7705A,WN
2022,N662AW,US
1497,N57864,UA
4220,N11548,EV
4460,N656SW,WN
4184,N511SW,WN
301,N624JB,B6
683,N663AW,US
496,N560WN,WN
1445,N4XDAA,AA
