FLIGHT_NUMBER,SCHEDULED_ARRIVAL,SCHEDULED_DEPARTURE,DESTINATION_AIRPORT,ORIGIN_AIRPORT
418,1522,712,JFK,SEA
5546,1205,1115,ASE,DEN
1500,811,517,IAH,PHL
4753,1651,1645,ORD,GRR
5161,1450,1200,DCA,ORD
3454,1426,1220,BUR,PDX
1621,1950,1755,JAC,DFW
2102,1100,835,BWI,RSW
1697,2215,1950,CLE,BNA
268,2304,2115,SJC,DFW
5206,858,630,ATL,AVP
11,1919,1721,SLC,MSP
420,1220,1130,ABQ,DAL
4198,1115,915,MKE,RSW
5304,1437,1318,MSP,BIS
5677,1148,929,IND,EWR
165,1641,1342,ATL,DFW
2657,2220,1745,RSW,MSP
3180,1550,1335,ORD,BIS
5291,829,643,DEN,GCC
3416,2112,1859,SDF,LGA
1141,2310,2210,ISP,BWI
2516,1215,755,MDW,TUS
1062,1811,1600,DEN,DCA
1348,1458,1351,BOI,SLC
2049,1043,815,SFO,ATL
1419,2307,2005,BDL,MIA
5467,852,605,ATL,XNA
1912,855,705,DEN,TUS
1724,1036,630,PHL,IAH
3453,1635,1532,DFW,SJT
975,1406,1245,MSY,DFW
1035,1915,1800,DFW,TUL
993,1140,1000,IND,ATL
1269,1651,1320,DTW,DFW
1372,1115,914,ATL,HSV
3147,1000,845,SNA,SJC
153,2152,2029,ANC,OME
10,755,705,HOU,CRP
3782,1400,1230,DAY,BWI
3198,2055,1950,AEX,DFW
1892,1440,1210,PHX,MSP
4997,2233,2140,AZO,DTW
3501,850,725,SAN,SFO
1002,1322,1020,TPA,IAH
867,836,715,LAX,DFW
3281,1508,1330,LGA,CMH
2579,1730,1645,LAX,SAN
3232,1535,1426,DFW,AMA
475,1321,945,DEN,SFO
1314,1825,1125,IND,LAX
99,755,615,DCA,BDL
3931,1003,804,ICT,ORD
199,2356,2240,LAS,IAH
448,2212,2053,OAK,LGB
3084,2341,2130,CMH,ORD
614,2022,1850,ORD,MSP
3364,815,705,DEN,DAL
2515,1130,1032,DFW,SJT
64,1444,1355,PSG,JNU
531,1238,1105,LAX,SFO
566,2055,1550,STL,LAS
1291,1315,1035,CVG,FLL
406,1839,1525,DEN,LAX
978,1510,1350,SFO,LAX
6286,1535,1435,RNO,SFO
263,2155,2050,BUR,OAK
1803,1240,1120,RDU,ATL
5184,1149,847,JAX,BOS
3404,1023,940,TYR,DFW
206,1647,1429,IAH,CLE
761,1505,735,CLT,LAX
2268,2054,2030,MEM,ATL
537,1100,1045,SAN,TUS
2685,1719,1600,LGA,BOS
1795,1928,1525,PHL,DFW
1964,1041,900,CLT,MDT
1095,1442,1315,ATL,CLT
880,2142,1350,SEA,HNL
2686,1721,1600,BOS,LGA
844,755,600,MDW,MHT
1284,1557,1530,MKE,DTW
148,834,625,CLT,MIA
761,1855,1745,BWI,PIT
1601,1130,820,ATL,BOS
4601,1330,1103,LBB,DEN
1222,2246,1936,MIA,DTW
4339,1037,800,IAH,RIC
1079,1235,1150,ELP,DFW
459,2130,1850,SEA,LAX
6189,1415,1350,ORD,DTW
1891,1912,1755,JAX,CLT
782,1310,1125,CAK,LGA
4743,2140,2025,BWI,CMH
1561,1621,1400,ATL,PHL
1772,1952,1420,ATL,PHX
1084,855,600,LGA,MIA
2053,1655,1454,FNT,ATL
2530,855,650,ATL,CLE
1325,1904,1325,MSY,LAX
1607,1530,1002,PHL,DEN
5316,825,715,LAX,MRY
832,1942,1645,SLC,DCA
2423,1604,1245,CMH,DFW
1126,1515,1126,ANC,DEN
2465,1814,1528,ATL,BDL
1057,820,600,SFO,IAH
411,2000,1140,JFK,LAX
1782,2,2220,EWR,CLT
1562,1138,920,SJC,IAH
316,1236,1135,DEN,DFW
5174,1500,1355,TLH,ATL
6512,1225,910,COS,LAX
472,1910,1755,SJC,SNA
598,1220,1150,BUR,PHX
5593,2349,1810,MSP,LAX
1553,944,659,MIA,DCA
4354,1610,1330,IAD,MDW
1634,1034,918,BTV,JFK
748,2245,2045,SEA,SFO
4976,2158,1610,STL,SFO
316,1545,955,MIA,DEN
6336,908,810,RNO,SFO
2089,1500,1400,DAL,HOU
3080,1818,1720,PIA,ORD
5166,935,855,BTR,ATL
4903,825,735,LAS,ELP
500,918,700,ORD,FLL
2102,1910,1755,SAN,SJC
954,2245,2125,SJC,LAS
6191,1251,1114,BFL,DEN
881,1730,1426,ATL,AUS
114,1755,1308,ATL,DEN
965,900,620,MCO,PIT
5216,1642,1259,CLE,IAH
6431,1405,913,SAT,LAX
2524,2031,1935,SHV,DFW
264,1200,805,IAH,SLC
1265,1712,1112,ORD,LAX
1524,1012,910,LAS,DFW
1168,651,2300,MIA,LAX
4750,1355,1213,ORD,FSD
8,900,800,DAL,HOU
1648,1235,1155,LAS,BOI
3008,2010,1910,LAS,LAX
4214,1404,1242,DCA,CLE
1909,654,530,PHL,BOS
403,934,810,LAX,DEN
569,1325,1220,SJC,BUR
440,2107,1750,DEN,SNA
123,1534,1055,HNL,DFW
5326,1658,1550,SBP,SFO
862,1555,1340,MCO,CMH
775,1058,830,ATL,MSY
118,1525,700,JFK,LAX
1642,1447,1127,IAH,DEN
5165,1905,1715,BZN,DEN
4726,2151,1930,CAK,ORD
2573,1643,1345,ATL,MDW
4806,2059,1935,LAX,OAK
3046,1755,1655,ORD,DBQ
1834,2102,1826,ATL,STL
154,1615,1455,SAN,SMF
1447,1436,1135,TPA,HPN
2106,1224,1111,BOI,SLC
1023,1530,1425,SNA,LAS
1754,2003,1810,BDL,CLT
169,2225,2045,RIC,ATL
908,1640,1600,MDW,PIT
1700,2017,1912,SAT,IAH
1672,1445,950,AUS,LAX
4132,1525,1410,BWI,BUF
324,2328,2256,HNL,LIH
221,1753,1500,ATL,LGA
1578,1431,1135,DTW,RSW
671,1640,1355,SEA,LAX
1664,1820,1500,DCA,MSP
2474,2156,1700,DFW,LAX
1504,904,602,JFK,SJU
2492,1040,935,MKE,BWI
4265,1835,1730,SJC,BUR
1588,37,1950,AUS,LAX
1384,2220,2055,MSP,ORD
1636,2308,2145,BZN,SLC
1252,1323,1036,HPN,RSW
3354,1613,1510,LBB,DFW
441,926,600,LAX,JFK
5317,1530,1402,ATL,LEX
4358,1824,1710,GPT,IAH
988,2322,1715,PHL,SLC
1434,608,30,MSP,LAX
2917,1850,1655,PHX,MCI
5608,723,620,LAX,SAN
4265,1922,1615,ORF,ORD
5955,1706,1519,DEN,MEM
3224,10,2135,BUF,MCO
268,1110,950,LAS,SMF
1095,1234,1120,CLT,ATL
3439,1026,730,TYS,DFW
251,1020,850,LAX,DEN
371,938,100,MIA,SEA
416,2359,1550,JFK,LAX
3155,1353,1310,CMI,ORD
1071,1210,1020,PDX,SJC
1712,1800,1430,IAH,MTJ
1410,2335,2224,LAS,LAX
391,1754,1442,ATL,SAT
594,1524,1329,PHX,BOI
3439,1026,730,TYS,DFW
1895,1506,1245,ATL,PHL
416,107,2215,IAG,FLL
1137,925,700,DTW,BOS
1369,1930,1650,PBI,IAD
3167,912,555,LGA,BNA
1978,2332,2200,RIC,ATL
6301,1248,1105,IDA,DEN
2421,1125,915,ATL,BNA
167,1030,715,SFO,MIA
3045,1615,1417,ORD,TUL
530,830,630,ORD,TPA
4881,2030,1850,AUS,ATL
2304,2315,2151,TPA,ATL
280,1802,1522,TPA,CLE
2527,1135,1005,MOB,DFW
7390,2102,2003,RKS,SLC
4526,1910,1740,SLC,DEN
1964,1045,810,CLT,PWM
1182,2325,2205,SDF,ATL
2294,2150,2050,LAS,AUS
514,1920,1650,SNA,SEA
16,1215,1125,ABQ,DAL
3226,815,655,SAN,SJC
3108,1935,1915,ORD,GRR
4306,1615,1429,IAH,ICT
2217,1553,952,DCA,SLC
358,1246,1100,SMF,SEA
2033,1403,1230,PHL,BOS
4514,1654,1505,TUS,SLC
582,1012,735,PHX,LAX
1055,2052,1951,MSP,DTW
2134,701,600,BOS,LGA
5675,1407,1210,CLT,EWR
1105,1425,1205,PHX,LAX
1329,1327,910,TPA,MSP
4322,1830,1701,EWR,RIC
198,1613,1300,JFK,ORD
5308,1332,1339,MGM,ATL
3259,1855,1744,DFW,MAF
7419,2319,2154,ABR,MSP
5084,1249,1003,ATL,TUL
2505,1514,1400,LFT,DFW
4736,2017,1955,ORD,DTW
1029,1710,1545,DCA,JFK
2290,1930,1725,DFW,MCO
29,1410,1000,OGG,SEA
1792,1610,1230,EWR,MSY
1049,2349,2030,SFO,EWR
406,2113,1540,LGA,DEN
3244,1925,1819,ORD,GRB
608,2125,2115,LAS,PHX
2590,645,545,ATL,GSP
679,1011,800,SEA,DEN
50,655,1625,JFK,HNL
1296,2119,1935,PIT,ATL
845,1148,957,PBI,ATL
2428,2240,2145,DAL,AUS
857,2240,2140,ABQ,PHX
894,2213,2020,DFW,CLT
4846,846,720,OMA,MSP
4504,2005,1735,DAL,MDW
115,850,105,MIA,LAX
556,1755,1540,SAN,ATL
6030,1223,1228,ORD,SBN
1087,1323,1205,DAB,ATL
749,1745,1455,SFO,CLT
628,925,800,BNA,MDW
183,930,700,RSW,LBE
4638,1054,750,CVG,MSP
1004,1120,850,DEN,PHL
1271,1410,1240,MSP,STL
1616,1830,1740,MDW,BUF
425,1841,1532,MCO,JFK
5346,1042,956,CLD,LAX
2971,1750,1440,TPA,AUS
4278,1320,1155,GEG,DEN
5161,1450,1200,DCA,ORD
682,1900,1650,ATL,DCA
118,1525,700,JFK,LAX
499,1350,1130,MCO,CMH
1113,1136,939,ATL,ORF
3651,1454,1305,VPS,DFW
1111,1645,1350,LAS,EWR
685,1644,1500,ORD,LGA
3744,2335,1705,SDF,LAS
1031,1722,1350,PIT,DFW
278,707,2250,FLL,SFO
2395,1114,800,PBI,LGA
2062,654,520,CLT,MCO
1426,754,630,BOS,BWI
6360,2150,1909,SLC,SFO
458,1305,1010,ATL,MCI
2041,1300,1005,DEN,LAS
182,1205,1040,SAN,OAK
1201,1655,1420,ORD,AUS
1690,1143,855,DEN,BOS
2625,1832,1321,ATL,HDN
861,1815,1700,ONT,SMF
1299,953,600,SFO,BOS
72,1220,1019,DFW,MCO
634,1433,1201,DTW,TPA
1871,2127,1950,TPA,CLT
1320,2355,2255,SAV,ATL
2168,1839,1300,MSP,LAX
5915,1539,1315,ORD,MOB
442,1600,1250,DAL,PHX
4198,1045,823,IAH,BNA
731,39,2140,ANC,SEA
327,2315,1935,TPA,MDW
4522,1415,1235,SLC,FCA
5164,1529,1400,ATL,FAY
4302,1856,1728,CLE,DCA
4578,1418,1040,BHM,DEN
4746,852,650,CLE,BDL
3592,1502,1420,MIA,EYW
2286,913,805,SAT,DFW
839,756,600,ATL,DCA
5511,1717,1703,ORD,DTW
2047,823,625,CLT,FLL
3637,1855,1705,ORD,XNA
679,730,550,BWI,DTW
29,2046,1910,DFW,ATL
1211,1410,800,ORD,LAX
913,843,600,MIA,DCA
4645,2108,2006,LGB,SLC
4496,1150,915,DAL,ABQ
5792,1210,1048,IAH,ATL
1085,1200,1150,ONT,PHX
639,1619,1512,ORD,ATL
2522,2305,2149,FAR,MSP
2870,1800,1555,DFW,PNS
5653,1135,1000,LAX,AUS
102,2130,1900,IND,MCO
792,21,2135,PHL,MIA
593,2030,1905,SFO,PSP
774,850,700,MCO,RDU
1941,1016,914,ORF,CLT
1002,1453,1323,DEN,BIL
824,2101,1855,DCA,MCO
50,1828,1546,MSP,RSW
5310,1440,1320,LGA,MHT
5478,2014,1920,LAR,DEN
1228,1236,1215,JAN,ATL
484,2343,1950,STL,PHX
894,2217,2020,DFW,CLT
4573,1925,1815,ONT,OAK
5019,854,700,RIC,BOS
2436,1050,835,SEA,DTW
2046,1813,1620,RSW,CLT
1584,1704,1454,ROC,ATL
831,926,720,DTW,LGA
637,1833,1635,LAS,CLT
3947,1220,1122,ORD,MSN
561,1224,1129,LAS,DEN
6017,658,600,ORD,PIA
391,1504,1135,TPA,BOS
1547,845,655,DAL,MCO
754,1849,1705,DEN,PHX
5378,1510,1339,RST,ATL
782,2112,1800,LAX,PHL
4310,1920,1730,CLE,LGA
1003,1107,1000,PSP,DFW
661,1707,1238,ORD,PHX
1075,2035,1925,BUR,SMF
1973,1452,1310,IND,CLT
1406,630,2305,DTW,LAX
1172,2037,1903,SFO,DEN
60,1455,1345,LAS,RNO
4650,1441,1350,DTW,LAN
1599,1342,1030,RSW,IAH
1575,903,705,ATL,IND
64,2025,1743,SEA,KTN
1267,1909,1539,FLL,IAH
112,1617,1030,MIA,DEN
1135,1554,805,IAD,SAN
3633,1911,1825,GRK,DFW
1482,1035,908,BOS,RIC
4007,1855,1730,BOS,BWI
6419,1408,1303,ORD,ATL
2241,1320,1150,LAX,SFO
1927,1716,1530,CLT,PHL
470,1557,1120,DFW,LAS
122,1245,855,MCO,MKE
4645,1155,625,MSY,LAX
2703,1700,1635,BUR,PHX
139,1055,900,MDW,MCO
1692,1140,815,DEN,LAX
3190,1150,1040,DFW,MAF
2519,949,728,ATL,VPS
20,1030,935,HOU,HRL
4280,1355,1200,MKE,MCO
6376,2320,2233,MRY,SFO
470,1715,1535,CLT,TPA
4106,1502,1305,STL,EWR
4907,2029,1930,ATL,TYS
1231,1401,622,LAX,HNL
449,2010,1725,PHX,PIT
2285,2130,1855,JFK,MCO
4740,703,600,ORD,GRB
84,829,700,SFO,SAN
1725,939,730,ATL,BWI
655,1910,1705,DEN,TPA
1208,759,646,JFK,IAD
36,1539,1025,MSP,SEA
961,5,1755,BWI,PHX
1328,2320,1600,IAD,LAS
762,2225,2055,MDW,LGA
1077,1815,1725,AUS,DAL
350,2238,2120,ACY,MYR
355,1956,1805,ORD,LGA
198,2025,1910,SJC,SNA
349,1147,1114,OGG,KOA
3466,1320,930,TUS,PDX
384,2318,2125,SFO,PDX
3934,1906,1736,MAF,IAH
3499,855,800,PDX,SLC
1212,1640,1519,DFW,SDF
1466,2140,1846,BUF,FLL
2392,706,120,MIA,DEN
1395,1330,1135,ORD,TPA
831,835,705,SFO,SAN
1060,1455,1035,ORD,PHX
5469,1647,1537,MYR,ATL
1846,1920,1535,PHX,EWR
2013,831,645,CLT,PIT
363,2134,1955,ORD,LGA
6323,1106,1010,LAX,SAN
7401,750,658,SLC,VEL
1297,1810,1630,ATL,SRQ
2311,2150,2050,BNA,STL
5060,1417,1205,CLT,LGA
1160,2302,2020,SFO,ORD
424,2230,1420,JFK,LAX
2440,2254,1945,BOS,MIA
3460,849,635,ONT,PDX
901,819,600,ATL,TTN
466,1505,830,JFK,SLC
1168,1119,848,LAX,ORD
654,1713,1330,PHX,JFK
4758,1930,1928,ORD,GRR
223,2038,2001,LIH,HNL
8,630,2250,LAS,HNL
345,950,820,SMF,LAS
791,1200,905,TPA,GRR
773,2052,1320,ATL,PDX
5588,1119,1025,GSP,ATL
1293,118,1942,EWR,DEN
2376,1345,1115,BUF,MCO
5798,1608,1503,IAH,SHV
1099,1120,700,MCO,MSP
1859,1335,1039,CLT,ORD
1671,2205,2055,MDW,DCA
814,1908,1554,IAH,DEN
1695,1540,1530,SNA,PHX
5756,2321,2205,BDL,IAD
1460,1850,1630,CLE,ORD
2557,1230,1055,BRO,DFW
6300,1059,1000,PSP,LAX
24,1255,1200,DAL,HOU
572,2300,2055,PHX,LAS
3825,1348,1230,SYR,IAD
20,1025,925,HOU,HRL
1552,1925,1835,HOU,AUS
1315,1410,1220,PBI,ATL
770,1225,937,DEN,LAS
718,1642,825,PHL,SFO
1534,2327,1902,LGA,IAH
4720,840,550,MCO,BNA
600,1255,1200,OAK,SLC
318,1204,955,SFO,SEA
1890,2345,2215,DAY,BWI
1612,1828,1530,ATL,ORD
879,1305,835,LIH,SEA
641,2200,1925,BDL,MCO
4328,1615,1459,IAH,MFE
504,2013,1820,PHX,DEN
2440,550,40,MSP,SEA
5218,1540,1427,ORD,STL
2242,1626,1130,MSP,GEG
207,2239,2000,LAS,MIA
1744,915,610,ATL,DAL
5508,1450,1115,DTW,DFW
3624,1155,1040,DFW,AEX
1032,1550,1115,BOS,HOU
433,725,555,MDW,OMA
1103,750,635,MDW,RDU
5409,1614,1526,MKE,ORD
5478,2119,2025,LAR,DEN
5293,1110,856,ATL,GPT
391,2123,2034,HNL,ITO
3116,940,827,ORD,CID
2194,2128,2104,GPT,ATL
1670,1800,1600,LAS,MDW
1329,1431,1200,MSP,TPA
5922,2010,1823,BHM,ORD
985,1745,1600,MSY,DTW
1278,1110,850,PHL,MCO
4020,1315,835,SAT,LAX
2007,1025,1005,MDW,CMH
6021,723,600,ORD,ABE
2055,1032,735,MIA,PHL
1286,1529,1345,OMA,DFW
1798,1538,1300,ATL,EWR
1657,2105,1459,ORD,LAX
4985,1931,1648,ORD,SAT
148,834,712,OAK,LGB
1179,1554,1356,ORD,MCO
794,2317,1959,DEN,PDX
3228,830,705,OAK,ONT
40,2043,1710,MSP,SLC
701,1429,1137,LAX,FLL
4389,1337,1155,FSD,ORD
804,1815,1640,STL,DAL
1411,2225,2034,ABE,ATL
4618,1613,1409,SLC,SAT
408,42,1925,DFW,OAK
4536,1821,1710,MSP,CWA
105,1506,1210,ANC,SEA
2183,2355,2205,GRR,BWI
428,2359,2135,EWR,MCO
301,1734,1426,FLL,JFK
1645,2045,1708,SFO,FLL
2528,1356,1208,CLE,ATL
4955,1718,1545,ATL,ILM
1635,1445,1200,DCA,MDW
1351,2013,1648,MCO,BOS
748,2245,2045,SEA,SFO
1413,2357,2255,SAT,DFW
5621,820,600,ATL,BTV
3200,1049,942,DFW,LBB
339,1023,729,DEN,BOS
2224,1815,1608,DCA,MCO
1737,837,735,MIA,TPA
2245,1159,725,RSW,MSP
2706,2059,2055,PSP,PHX
5317,1907,1730,CEC,SFO
2685,1600,1005,MKE,LAX
497,700,2330,PHX,ANC
31,2205,2140,MEM,ATL
1271,2021,1735,IAH,ORD
1514,1800,1650,MDW,DCA
2699,820,615,BNA,SAT
187,1350,1155,ORD,BOS
1679,1627,1255,TPA,ORD
1286,1256,1045,LGA,ATL
4697,2036,1925,MSP,OMA
4201,1055,930,LAS,HOU
3050,1600,1455,LAS,AUS
5206,858,630,ATL,AVP
1729,1815,1536,SEA,ORD
3257,725,540,IAD,ATL
304,1605,1425,BWI,MHT
503,1004,721,PHX,CMH
2309,1216,938,ATL,STL
477,2321,1950,IAH,PHX
3859,2050,1705,HOU,BOS
1309,1110,945,TUS,DFW
5288,1027,830,MSP,RIC
1353,1420,1202,ATL,PNS
6227,2026,1615,ORD,SLC
263,2155,2050,BUR,OAK
1133,1456,1112,SJU,MCO
4639,1105,840,ONT,MDW
609,2225,2035,MKE,TPA
2098,1552,951,DCA,SLC
1621,1826,1540,TPA,DTW
2108,1055,930,BOS,DCA
1199,1552,1505,STL,ATL
3229,2008,1825,XNA,ORD
759,1933,1800,ORD,PHL
423,1905,1525,LAX,JFK
126,945,835,LAX,ELP
4800,1415,1255,RNO,LAS
3225,1520,1400,SAT,ATL
1940,1125,840,DCA,MDW
3837,2125,1845,BDL,TPA
933,1645,1530,SFO,LAX
1025,1814,1510,IAH,EWR
809,1539,1120,OGG,PDX
350,2049,1745,LGA,ORD
2696,2306,2159,BOS,LGA
408,1435,1145,ATL,MDW
1494,2004,1730,HPN,MCO
4955,1540,1425,ILM,ATL
5664,1005,857,IAH,DAL
1355,1416,1215,ATL,EYW
1192,1100,830,LAX,ORD
3130,1358,1245,JAN,DFW
6609,1832,1740,YUM,PHX
4473,1600,805,BWI,SAN
2346,1210,1100,LAS,RNO
5337,2030,1900,RIC,LGA
1980,854,645,ATL,BHM
2585,1155,1020,STL,MCO
2302,2025,1749,DFW,MSP
129,855,700,DFW,JAX
1576,1904,1435,EWR,IAH
4529,1213,1105,MSP,OMA
1072,1906,1700,LAS,ORD
812,1200,1050,ORD,ATL
2699,1425,1235,PHX,DEN
1920,1914,1555,CLT,DFW
3947,1210,1105,SJC,ONT
2248,2200,1907,LGA,MIA
6314,1748,1628,DSM,ORD
5445,659,605,SFO,SMF
2376,1801,1635,TPA,ATL
726,1608,1310,SLC,SEA
2758,1005,715,FLL,BWI
4300,1712,1550,RIC,EWR
6468,1815,1643,DEN,MLI
970,523,2345,FLL,DEN
1167,1824,1700,ORD,RDU
1234,1215,645,ORD,LAS
6201,1348,1307,DEN,FSD
428,1542,1150,IAD,IAH
4546,1635,1315,FLL,ISP
2196,1840,1725,LAX,SMF
246,1456,640,JFK,SAN
3614,1520,1430,DFW,ABI
1647,1930,1650,CMH,FLL
5555,921,815,ATL,CAE
6531,1655,1535,LAX,SAT
209,1956,1830,LAX,SFO
3463,1240,1135,DAL,AMA
1139,1009,800,ATL,DCA
267,2258,1850,HNL,LAX
1746,1216,1040,LAS,SFO
1891,1912,1755,JAX,CLT
1882,1445,1310,CLE,CLT
5425,1326,1210,CRW,ATL
2965,1120,910,LAX,STL
2200,47,2349,MCO,MIA
1659,1806,1450,IAH,DEN
2046,1553,1336,PHX,ATL
3669,2115,2010,LAS,SNA
2762,1915,1805,JAX,ATL
1666,743,630,ATL,JAX
5166,1540,1430,DFW,IAH
4966,925,810,LAX,LAS
2588,1340,1215,RNO,LAX
3129,1808,1620,VPS,DFW
258,1435,1240,TPA,RDU
6110,2231,2020,DAY,ORD
2498,2235,2125,LAS,RNO
6298,1435,1333,DEN,MOT
2506,1648,1435,ATL,ECP
810,1649,1335,PHL,STT
242,850,705,SJC,PDX
2402,2341,2005,SAT,SLC
1675,1702,1406,ATL,IAH
557,2215,2100,OMA,STL
5271,1200,1015,GSO,DTW
401,2225,2110,OMA,STL
2950,1253,1145,RST,ORD
4453,1910,1746,LAX,OAK
623,1635,1155,DAL,LAS
3214,1935,1205,ATL,SFO
711,2326,2157,OAK,LAS
571,928,825,FLL,TPA
2628,2125,1840,SLC,LAX
3058,815,645,SJC,SNA
1946,828,505,CLT,DFW
1576,1630,1415,TUS,LAS
4557,1849,1554,DTW,OMA
3463,1145,923,PDX,ONT
1105,1559,1205,HNL,SLC
428,1125,950,ATL,MCO
420,725,2310,JFK,LAX
261,2100,1415,ATL,LAS
201,1035,700,LAX,BOS
592,1922,1330,PIT,PHX
1108,1932,1747,MSP,ATL
822,2200,1905,BOS,PBI
2250,905,730,ATL,TPA
1128,1235,1030,PHL,ATL
2038,2145,2045,SAT,DAL
3406,1748,1700,SPS,DFW
5277,801,600,DTW,RIC
54,1730,1446,JFK,PBI
3122,2245,2120,MSP,MDW
2308,1323,1205,SDF,ATL
1249,1959,1323,JFK,PHX
662,1222,640,DFW,SEA
490,810,600,SJC,SEA
1409,2148,2030,MCI,DTW
5323,1537,1402,SFO,CEC
1749,810,700,ATL,TLH
2607,2125,1950,HOU,IND
2315,1640,1425,ORD,DFW
5441,1118,1002,SFO,SBP
1929,1405,1033,SRQ,LGA
601,930,815,ONT,OAK
676,1225,700,MCO,DEN
2280,2038,1920,MSY,DFW
2856,2015,1800,DFW,CHS
1989,950,850,ORD,CLT
144,1250,915,PBI,DFW
1916,2327,2215,DCA,CLT
1527,953,800,SFO,DEN
51,1825,1550,DAL,ELP
3264,1452,1352,IAH,SAT
4306,1220,1044,IAH,TUL
763,2319,2159,LAS,MSP
1158,2004,1710,SLC,MCO
73,925,735,ANC,JNU
797,841,630,EWR,ATL
2157,1229,1115,SEA,SLC
345,1429,1150,LGA,TPA
657,1202,1030,CLT,BWI
559,1425,950,SJU,ATL
393,1605,1025,HOU,OAK
1094,1701,1254,ORD,JAC
1120,1915,1600,DFW,LGA
6495,846,700,LAX,COS
710,1235,720,DAL,SFO
4494,922,735,IAH,AMA
1620,1209,901,LGA,ORD
2711,1521,1435,FLG,PHX
1612,2142,1951,ORD,BOS
1166,1844,1643,DTW,ATL
3492,2251,1940,CAE,DFW
5546,1049,1000,ASE,DEN
3227,1848,1710,SGF,ORD
1219,2057,1908,SFO,DEN
500,2203,1331,BOS,SFO
2781,2000,1810,MDW,TPA
5458,1125,1010,SFO,SBP
1102,925,635,PHX,SFO
5379,2034,1942,LAX,SBA
4927,1809,1423,LGA,MCI
586,1615,1320,ATL,HOU
711,2154,1859,LAS,JFK
5365,1129,1029,SBP,LAX
1701,1039,729,FLL,EWR
5916,2015,1755,MOB,ORD
5,1425,1240,HOU,PNS
2542,1240,1040,LAS,MDW
127,2055,1905,MDW,MCO
1200,1507,900,ORD,LAX
3365,2052,1935,JFK,DCA
578,1255,1235,MDW,SDF
2224,1755,1217,ORD,LAS
1902,2120,1830,LGA,PBI
5921,1519,1345,BNA,ORD
975,1630,1450,DFW,MSY
1407,1909,1750,IAD,JFK
272,800,2350,MIA,SFO
3016,1155,950,DFW,PNS
4214,1352,1231,DCA,CLE
4635,2245,2145,SUN,SLC
1576,1307,1134,SLC,DEN
739,1640,1445,DEN,BNA
830,1445,1020,SAT,LAS
435,2247,1900,SFO,JFK
985,1900,1455,MIA,ORD
1530,2143,1400,IAD,LAX
5224,1919,1825,CAE,ATL
5077,928,815,GNV,ATL
4481,1255,1104,IAH,PNS
6407,1626,1040,MSP,SFO
3858,1030,920,ONT,SJC
338,2255,1955,DFW,DEN
2181,1917,1600,MCO,LGA
182,600,2140,EWR,SFO
3558,1811,1720,TXK,DFW
3314,2223,2045,MGM,DFW
1549,1620,1600,MDW,DTW
1444,1245,1120,BWI,PVD
3688,1039,900,MGM,DFW
1188,1925,1435,AUS,LAX
994,1213,938,EWR,MCO
3581,1445,1225,BWI,RSW
4726,2119,1900,CAK,ORD
164,1338,1102,JFK,SRQ
4568,2310,2140,OAK,LAS
3487,1750,1605,DEN,MDW
6369,723,600,SFO,TUS
381,2011,1745,SFO,ATL
5511,1950,1839,LAX,ASE
748,2245,2045,SEA,SFO
1468,1433,1210,DTW,ORD
4557,638,536,IAH,CRP
1350,1059,900,MIA,STT
4504,854,710,SLC,PHX
206,2320,1750,BDL,DEN
2469,2008,1600,TPA,MSP
2039,2104,1910,CLT,RSW
3604,1420,1330,DFW,LAW
4641,930,915,SNA,PHX
3132,1457,1240,DTW,ORD
523,1841,1750,RNO,PHX
347,1025,925,MSY,HOU
1150,1240,1005,MCO,BWI
23,1140,820,OGG,OAK
2272,730,623,DFW,SAT
1716,1438,1208,JFK,MCO
917,1603,1250,DFW,LGA
1857,2356,2220,MCO,CLT
3457,1940,1835,ORD,ROC
470,2026,1642,FLL,DFW
4908,1657,1500,CLE,LGA
1240,1323,1105,TUS,ATL
5182,1444,1142,ASE,LAX
1022,800,658,DFW,OKC
633,2037,1645,SFO,BOS
680,1947,1340,DCA,PHX
476,1835,1539,JFK,FLL
557,1538,1320,PDX,LAX
3119,2054,2005,SPS,DFW
4973,1511,1500,GTR,ATL
4831,1950,1920,LAX,PHX
476,1659,1405,BWI,ORD
3486,1933,1800,BNA,LGA
410,1510,1355,SJC,SNA
2086,2100,1845,LGA,ATL
2560,1645,1410,BWI,FLL
4371,802,600,IAH,HSV
1538,1202,829,SFO,EWR
6276,734,615,ORD,CID
2464,1240,1100,BNA,DFW
195,2250,2147,FLL,MCO
3650,2000,1815,PDX,SJC
3405,1255,1020,LAX,MKE
1818,822,655,MCO,ATL
5245,1140,1035,ATL,TRI
5213,1902,1519,ORD,ASE
214,1407,1106,AUS,DEN
54,1500,923,ORD,LAS
1483,1856,1529,AUS,EWR
817,900,640,SLC,LAS
163,1032,731,ATL,DFW
1922,1427,730,DTW,LAS
1438,1205,845,CLT,IAH
1551,2108,1935,LAS,MSP
6290,2357,2226,EUG,SFO
779,1853,1032,JFK,LAX
131,1329,1150,PHX,DFW
1556,1012,740,MSP,MCO
3544,1123,810,CAE,DFW
2309,1534,1315,ORD,DFW
106,1750,1425,HOU,PHX
3329,1026,840,JFK,CMH
19,1429,1100,LAX,JFK
6436,1915,1825,LAX,SAN
2079,911,645,DTW,BOS
1373,2200,1910,DAL,DEN
1105,1030,805,SLC,ATL
5367,1133,1005,SFO,ONT
