FLIGHT_NUMBER,SCHEDULED_ARRIVAL,SCHEDULED_DEPARTURE,DESTINATION_AIRPORT,ORIGIN_AIRPORT
28,1731,1430,ATL,DFW
6476,1417,1213,SFO,AUS
1004,2107,1721,ITO,LAX
1120,1501,1050,LGA,DFW
2178,2106,2000,TLH,ATL
621,1146,1120,SNA,PHX
2291,1555,1500,DAL,AUS
5252,1015,848,OMA,ATL
1774,2358,2219,DTW,CLT
695,2145,2000,ORD,LGA
2302,1545,1220,MCO,DFW
4336,1910,1715,MSP,IAD
4635,1240,1100,MSO,SLC
2780,1820,1710,MDW,BWI
781,1652,1348,LAX,PHL
171,2245,1830,ANC,PHX
3212,1222,950,TYS,ORD
2511,2205,2155,VPS,ATL
606,1415,1145,MCO,BWI
1271,1824,1700,ATL,JAX
2711,1521,1435,FLG,PHX
3367,1637,1530,HOU,DFW
751,2210,2045,LAX,RNO
418,2204,2055,BOS,JFK
704,1915,1145,CLT,LAX
1077,1529,1405,RDU,ATL
357,1408,1324,HNL,KOA
5293,1254,1110,SGU,DEN
675,923,650,MSY,JFK
4118,1404,1200,DTW,EWR
4358,1455,1327,IAH,MAF
5188,2034,1730,ASE,LAX
1981,1213,945,ATL,PHL
685,1644,1500,ORD,LGA
6208,1100,736,DEN,RDM
3182,1230,1010,ATL,PHL
796,1040,820,LAS,IAD
5181,1115,807,ASE,LAX
3634,1117,1000,JAN,DFW
844,1415,1225,DEN,PHX
2109,2234,1953,DEN,JFK
305,1739,1420,SFO,MIA
3043,1410,1353,ORD,FNT
4913,1057,1000,FWA,DTW
5056,1608,1454,FAY,ATL
5703,1546,1400,IAD,ATL
2382,732,600,ATL,LEX
711,1854,1645,DTW,LGA
1372,1111,910,ATL,HSV
4129,2035,1735,BWI,MEM
1813,1825,1710,BOI,SLC
6431,1405,913,SAT,LAX
4344,2019,1917,IAH,CRP
3054,1451,1250,JFK,CVG
6512,1326,1002,COS,LAX
4257,1601,1431,COS,IAH
1038,2319,1845,BOS,AUS
1395,1333,1135,ORD,TPA
135,1104,1000,DEN,DFW
4636,1840,1640,EWR,IND
5451,2014,1950,MDW,DTW
4757,2302,2149,CID,MSP
260,2115,1945,LAS,SFO
285,1242,1125,JFK,ROC
7379,1030,930,SLC,CDC
3555,755,720,ORD,CMH
3615,1713,1510,CLE,JFK
2426,1435,1310,MCI,DAL
950,1805,1720,MSY,MCO
1859,1614,1425,PBI,CLT
261,2006,1504,IAH,LAS
2411,1120,810,FLL,BNA
6482,1714,1510,TUS,DEN
473,1845,1735,ORD,BWI
5675,730,556,EWR,GSO
4747,1839,1735,DAL,IAH
2202,1230,1015,BWI,TPA
652,1539,955,DFW,PDX
1597,1009,835,BOS,IAD
682,1700,1325,DEN,SEA
260,2120,1950,LAS,SFO
64,1720,1520,ATL,MIA
563,2112,2100,SAN,PHX
713,1012,845,CLT,JAX
889,2202,2040,RDU,ATL
2502,2054,1930,RDU,ATL
3939,1435,1321,IAH,MFE
4745,1045,835,JAX,BWI
5403,1459,1230,ATL,EVV
963,1910,1735,SFO,SAN
3073,1910,1836,ORD,CLE
3638,1048,855,CID,DFW
3056,1325,1200,SFO,LAX
190,1836,1553,FAR,DEN
2546,1825,1635,DFW,CRW
428,1041,800,MSY,JFK
4175,2221,2040,CLE,EWR
2481,2226,2055,MFE,DFW
4387,2230,2115,OAK,LAX
323,940,705,BWI,FLL
1110,1925,1755,MCO,ATL
2297,1703,1545,ATL,JAX
4589,1606,1315,SLC,LGB
994,742,630,BOS,EWR
2163,1113,915,PDX,MSP
744,2345,2055,SLC,SFO
2495,1030,700,FLL,BDL
856,1632,1545,STL,DTW
179,1405,1030,SFO,JFK
6262,842,645,DEN,GTF
5077,1822,1720,BNA,MCO
1005,2110,1850,DFW,FLL
475,2225,2115,MKE,STL
3139,2239,2150,DBQ,ORD
1205,2241,1517,LAX,KOA
1266,1528,1320,MIA,RDU
1962,1434,1245,DTW,PHL
854,1444,1255,FLL,SJU
608,1729,936,EWR,LAS
1637,1910,1750,STL,BWI
578,2333,1522,FLL,SFO
2465,1445,1229,BDL,ATL
359,2035,1848,ORD,LGA
1510,1800,1358,IAH,SLC
5313,739,600,ATL,EWN
959,1037,715,FLL,BDL
5756,1633,1320,PVD,ORD
4453,1425,1150,ATL,STL
1961,1022,700,CLT,IAH
1035,942,905,SJU,STT
2523,1320,1220,DFW,SHV
728,1300,1113,ORD,TPA
304,1334,1150,SFO,LAS
1915,1709,1440,CLT,BOS
390,1944,1830,ORD,RDU
324,1225,930,LAS,EWR
4158,1603,1354,CLE,BOS
4905,1300,1035,TPA,CMH
232,1818,1515,ATL,DFW
5591,757,625,DTW,LEX
6533,1153,900,DCA,ORD
4146,1955,1720,DEN,PHL
4806,1855,1730,OAK,LAX
1264,2100,1845,PIT,TPA
1485,1031,800,EWR,TPA
1615,2125,1905,BWI,PBI
621,1520,1305,LAS,BNA
4176,2230,1945,FNT,TPA
1222,836,555,LAX,MCO
455,737,600,PHX,DFW
1667,2042,1910,LAS,IAH
1155,1143,840,MIA,DCA
986,954,745,LGA,ATL
992,907,645,DTW,MSN
994,1610,1300,EWR,ORD
3395,1021,840,MEM,ORD
1999,2039,1630,MSP,PHX
1002,1940,1825,ONT,SMF
2942,800,610,DAL,STL
6322,1055,1005,LAX,SAN
2297,1703,1545,ATL,JAX
2367,1038,915,ICT,ATL
2693,1153,1110,SBA,PHX
541,1301,930,SFO,JFK
5019,854,700,RIC,BOS
284,1309,1156,SFO,PHX
5668,1641,1544,AEX,IAH
957,1719,1614,TLH,ATL
556,1130,850,LAX,MDW
1288,1903,1545,IAH,DEN
5511,1717,1703,ORD,DTW
4697,1900,1742,OMA,MSP
1426,2240,2155,STL,ATL
1176,2118,1851,ATL,BUF
5908,918,720,DEN,DIK
2635,1550,1456,ORD,MKE
326,1054,755,JFK,SJU
246,1100,1015,MDW,PIT
1510,2328,1918,MCO,MSP
1036,2015,1740,MDW,AUS
6229,841,655,ORD,BNA
203,1425,1125,ATL,DAL
1041,1153,927,SLC,IAH
5798,1608,1503,IAH,SHV
779,2248,1940,FLL,LGA
717,2247,1955,SLC,SAN
3187,1145,810,MCO,MDW
763,1630,1055,LGA,DEN
2325,2125,1935,EWR,DTW
221,1150,1015,DEN,CAK
1085,755,650,ATL,AVL
1228,2010,1630,DFW,SLC
499,805,610,STL,HOU
6441,1944,1829,SFO,SLC
1703,1405,1135,MKE,FLL
952,1750,1640,LBB,AUS
3206,1110,925,GRR,ORD
339,1425,1240,MDW,TPA
354,1340,1230,BWI,PIT
1896,1243,1015,DEN,PHL
4383,1109,718,DTW,IAH
278,2015,1555,ORD,PHX
463,2240,1959,PHX,CLT
1752,2247,1755,SJU,PHL
3031,2040,1515,BNA,LAS
1384,2035,1848,BOS,RDU
2082,1100,905,PHX,OMA
1657,1415,1325,LAS,DEN
4098,708,600,IAH,DAL
4512,2244,2129,DCA,EWR
1180,1435,1315,SMF,LAX
1136,1800,1611,ATL,RSW
64,1702,1630,KTN,WRG
555,1353,1235,SAN,DEN
84,1055,940,JFK,BOS
4855,1635,1600,MEM,CVG
2059,1108,945,RDU,ATL
754,1639,835,PHL,LAX
2780,2150,1910,SEA,MDW
1318,1334,1229,BOS,JFK
5639,1829,1625,LAX,MSP
1485,2309,2005,RSW,EWR
1644,1608,1345,SNA,ORD
1944,1019,825,CLT,PBI
97,2306,2029,DEN,JFK
923,1352,1046,RSW,TTN
1104,1150,830,IAH,DEN
782,1310,1125,CAK,LGA
1326,740,615,STL,OMA
884,1840,1520,HOU,DEN
5324,1231,1145,CLD,LAX
325,1125,945,ORD,LGA
1626,1329,1201,ORD,MSP
4007,1655,1540,BWI,CMH
7385,759,605,SLC,EKO
1298,2120,1820,ATL,DFW
5352,1100,939,OAJ,ATL
2793,2230,1905,MCO,DAL
553,1617,1316,PBI,JFK
4559,1231,1056,EWR,CLE
3265,1946,1825,LGA,ORF
2783,925,605,DEN,ONT
5490,1442,1302,SFO,PSP
695,1705,1425,PHX,CLT
571,1417,940,STT,ATL
2832,950,615,ATL,MSP
843,705,500,CLT,BOS
671,2305,2115,PDX,PHX
4299,1946,1829,EWR,DCA
885,1024,845,CLT,MCO
4796,857,834,MSN,DTW
515,1953,1710,SEA,SNA
338,729,647,KOA,HNL
1139,1009,800,ATL,DCA
1073,1922,1635,PHL,MIA
3059,948,735,CVG,ORD
729,1033,650,TPA,ORD
385,1040,825,DFW,BNA
2309,1534,1315,ORD,DFW
6338,1017,920,LAX,SAN
2428,1250,755,DFW,LAX
2437,935,725,BOS,DTW
5302,2141,1950,PSC,SFO
650,2034,1904,JAC,DEN
6373,1430,849,DFW,SFO
4679,1025,745,MSP,RAP
1684,1635,1145,DFW,PSP
2160,1955,1810,DEN,PHX
294,934,715,SFO,SEA
6,1950,1840,ATL,JAX
323,1935,1800,MDW,EWR
345,1151,930,PHX,MSP
1284,1854,1632,DTW,MKE
4774,945,600,BWI,DAL
376,2020,1745,DAL,BWI
4151,935,600,EWR,DSM
3814,1510,1345,BWI,PVD
1622,1915,1810,IAH,DFW
4711,1228,1035,STL,EWR
692,910,640,MCO,CAK
2497,835,725,SJC,BUR
4025,1355,1255,BWI,RDU
5254,745,600,ORD,FSD
5219,1757,1603,MEM,ORD
2108,1246,1130,DEN,MSP
1228,530,2135,EWR,SAN
453,1155,1040,SAN,SJC
225,2220,1915,TPA,JFK
206,541,505,OGG,HNL
1948,2312,2145,CLT,DCA
3230,1054,840,CMH,ORD
185,720,555,JFK,ROC
6590,2141,2057,FLG,PHX
491,1950,1825,SMF,SNA
4640,2345,1830,MSY,LAS
853,1138,810,SJU,FLL
3008,1635,1625,ORD,IND
161,2059,1715,ANC,ADK
5548,1135,803,DEN,BUR
3,1550,1230,LAX,JFK
5633,854,800,DEN,COS
179,1400,855,MCI,LAX
3078,1340,1010,OMA,PHX
4279,740,550,EWR,DTW
20,1025,925,HOU,HRL
4570,2105,1950,LAS,SMF
1380,1025,1025,HSV,ATL
6521,928,800,SAN,DEN
1236,1210,600,ORD,LAX
2335,1418,1215,SLC,DTW
1027,2004,1545,LGA,IAH
1708,1024,910,DEN,MSP
5318,635,600,ORD,CMX
456,2301,1504,RDU,SFO
3553,2136,1755,LGA,XNA
347,841,729,BOS,EWR
3459,2037,1755,MIA,PNS
4389,1239,1132,ELP,IAH
4250,727,550,IAD,IND
596,2326,1955,MCI,PHX
4885,1829,1530,DTW,HSV
197,2059,2025,HNL,OGG
299,1040,1020,LAX,PHX
212,1845,1320,DFW,SFO
3455,2205,2105,BHM,MIA
1355,1155,945,IAD,TPA
718,1639,1130,DCA,DEN
5583,1840,1801,MSP,GRR
4617,1707,1345,MCI,SLC
2929,1830,1710,ORD,RST
250,1553,1325,MSP,MCO
2768,1635,1340,BWI,MKE
4523,1200,1010,ASE,ATL
3628,926,710,SDF,ORD
1029,1721,1600,DCA,JFK
4751,1823,1712,MSP,GFK
1117,1846,1530,TPA,LGA
382,1136,849,IAD,ORD
975,1909,1756,DEN,DTW
1713,2151,1340,PHL,SFO
116,837,800,OGG,HNL
390,1944,1830,ORD,RDU
2066,1449,1305,LGA,CLT
3939,1023,912,IAH,MFE
1281,718,2355,LAX,OGG
2263,1425,1230,DFW,CMH
3650,945,855,PIA,ORD
51,1916,1725,SLC,DFW
464,1030,810,DEN,BWI
242,850,705,SJC,PDX
6110,855,833,ORD,DTW
2486,1130,939,MDT,ATL
1222,1508,715,EWR,LAS
341,2135,1935,SEA,SFO
1654,1138,920,SJC,IAH
6127,852,845,ORD,FNT
934,2225,1945,FLL,BWI
543,2151,1859,PBI,EWR
5465,2248,1955,JMS,DEN
3337,1215,910,LEX,DFW
5441,825,718,SBP,SFO
996,825,715,AUS,LBB
6129,2107,2005,CWA,ORD
1092,1950,1830,BNA,FLL
2971,1750,1440,TPA,AUS
1978,1123,930,IAH,CLT
2534,1637,1540,GRR,DTW
4569,1448,1230,IAH,RDU
6335,1325,1230,SAN,LAX
1717,2235,2105,ONT,DEN
1239,2255,2151,SAT,DFW
2701,2012,1840,JFK,BUF
246,2035,1545,LIT,LAS
21,1300,845,HNL,SEA
2638,2100,1857,ORD,ICT
2193,1304,1115,SEA,MSP
5643,1333,1140,MFR,DEN
303,744,600,ORD,LGA
1715,1631,1609,BNA,CLT
1713,924,710,DCA,PBI
359,1015,800,TUS,LAX
1612,1904,1701,ORD,MCO
3772,1600,1350,PHX,SAN
313,941,736,DFW,DTW
1674,2159,2051,PDX,SLC
2594,1520,1355,SMF,LAX
5435,1116,850,ATL,MLU
6268,1831,1730,SFO,FAT
1150,1835,1640,FLL,SJU
1006,1643,1400,SEA,LGB
2393,1008,700,MCO,JFK
3265,1550,1402,ORD,HSV
2135,1135,930,PHX,LAS
400,2054,1650,BOS,MSY
634,10,2105,SAT,DEN
1436,2347,2214,BIL,DEN
1567,1730,1510,RDU,BNA
112,2009,1932,OGG,HNL
4862,2158,2105,AEX,IAH
2144,1208,1100,BOS,LGA
3460,1829,1700,GPT,DFW
4500,1025,800,SLC,LAS
822,1742,1440,BOS,PBI
1982,828,505,CLT,DFW
2665,719,600,LGA,BOS
219,1529,1015,HNL,ORD
739,1920,1725,PHX,DEN
806,1836,1705,BOS,IAD
263,1908,1644,LAX,MSY
5980,1819,1629,ORD,XNA
269,1435,1402,OGG,KOA
4735,1934,1517,BNA,SLC
4,1607,815,DCA,SEA
1302,1154,1033,SDF,ATL
2336,2100,1940,MKE,MSP
498,2103,1735,AUS,JFK
3123,1242,1200,TYR,DFW
679,1338,1025,PHX,DCA
3039,2121,2010,ALO,ORD
5902,745,550,ORD,TUL
4381,810,635,MCI,MDW
562,705,600,LAX,LAS
3544,1123,810,CAE,DFW
1796,2355,2155,SEA,DEN
525,928,731,FLL,CLT
4174,1049,1042,ORD,FNT
463,1940,1815,SJC,LAS
1774,1951,1815,ATL,RDU
1626,1329,1201,ORD,MSP
207,2239,2000,LAS,MIA
2771,2200,2025,MKE,LGA
4465,1154,1004,SBN,ATL
4299,1605,1450,MDW,PHL
1450,1426,1140,EWR,PBI
1085,1359,1017,CLE,IAH
5310,1938,1743,ATL,MGM
3233,2230,1910,BWI,MCI
2606,925,810,SAN,SJC
1263,944,640,ATL,PVD
5315,820,645,ATL,ILM
3563,930,700,MCO,BHM
606,853,607,DTW,RSW
560,1044,835,SEA,PHX
617,903,700,PHX,BOI
1122,1910,1616,EWR,PBI
144,1250,1122,DFW,ATL
3495,1817,1605,MSN,DFW
1129,511,2301,IAH,SEA
75,2126,1830,LAX,IAD
1410,1444,1219,BOS,JAX
2589,1720,1620,MRY,LAX
2281,930,825,MDW,ATL
5735,2251,2150,PIT,IAD
2314,2135,2025,BOS,JFK
89,837,520,MIA,IAH
598,1110,900,PHX,SDF
4346,1936,1718,OKC,IAD
2342,1734,1430,DFW,MTJ
2851,1310,1055,PIT,MCO
690,1620,1350,SLC,ORD
842,1259,1101,JFK,SAV
857,1815,1305,IAD,DEN
169,1040,930,LAX,LAS
1289,1223,730,SJU,EWR
307,1918,1730,EWR,CLE
1243,1636,800,BOS,SFO
4617,1707,1345,MCI,SLC
1203,445,2240,ORD,SFO
146,2,2100,BOS,MIA
2674,2015,1805,PHX,SAN
1013,1530,1405,ATL,MCO
252,1715,1335,DCA,DFW
2631,755,558,ORD,ICT
66,1925,1830,JNU,YAK
3047,940,835,EVV,ORD
910,1355,1225,LAS,SFO
1249,715,543,ORD,MSP
5217,1820,1530,MSP,IAH
1030,1700,1509,DFW,JAX
754,2310,1900,BNA,PHX
1879,1810,1605,BOI,PHX
144,708,1700,IAD,HNL
5159,2050,1900,EYW,ATL
79,2325,2140,SMF,DFW
1457,1147,604,IAH,SFO
2780,1820,1710,MDW,BWI
5640,955,830,SBA,SFO
913,1615,1440,SFO,LAS
567,1604,955,MCO,PHX
1663,1415,1250,MDW,MCI
2719,1850,1610,PHX,SBP
1594,2148,2034,TUL,ATL
6505,2056,1855,TUS,DEN
5273,1318,1141,PHF,ATL
908,2005,1710,SJC,MDW
134,2350,2105,IAD,MDW
1047,1932,1630,ATL,DFW
4168,842,720,LIT,IAH
723,1226,1025,BUF,ATL
365,726,545,DEN,MKE
284,905,755,BUR,SMF
4548,1755,1245,STL,LAS
470,1055,1005,HOU,CRP
657,1131,1018,IAH,MSY
752,18,2149,GRR,MSP
5306,2201,2206,MGM,ATL
503,616,2250,ATL,PDX
1727,2213,1440,PHL,LAS
1174,1516,1200,PBI,LGA
419,1530,1220,BOS,MKE
2551,2031,1742,DFW,MSP
601,26,2155,SEA,LAS
858,2345,1625,SAN,OGG
505,1615,1515,PIT,BWI
6006,1553,1430,LIT,IAH
1125,1435,1135,MCO,BDL
830,2320,2210,ALB,BWI
3814,1510,1345,BWI,PVD
3011,1415,1245,DFW,JAN
1434,1614,1052,TPA,DEN
2925,1450,1308,ORD,MHK
1138,1545,1136,LGA,DFW
470,2026,1810,SAN,CLT
956,2343,2135,RDU,MIA
3548,1913,1815,DFW,SJT
7390,2102,2003,RKS,SLC
1820,2002,1745,BOI,MSP
2328,1100,820,DTW,MCO
830,2230,1510,SJC,HNL
2248,2148,1850,LGA,MIA
899,1415,1125,PHL,FLL
5034,1353,1220,MSP,ORD
3054,1845,1530,DEN,LAX
3401,1548,1455,SHV,DFW
794,1058,900,SLC,MSP
680,1225,1054,PHX,SLC
2242,1550,1345,MDW,RSW
5114,1616,1430,RIC,BOS
1639,1502,1259,ATL,DCA
449,1355,1240,MKE,MSP
82,2210,1750,SEA,ANC
306,1550,800,MIA,LAX
4989,1519,1241,DSM,DEN
5188,1742,1434,ASE,LAX
6465,805,655,LAX,SLC
2524,620,510,MSP,DLH
814,1908,1554,IAH,DEN
1178,1559,1432,RIC,ATL
65,847,735,KTN,SEA
4253,1610,1315,CAE,ORD
3672,1219,1120,ORD,DBQ
5994,1719,1625,ORD,BUF
1475,1744,1640,SAV,ATL
508,2019,1739,IAH,DCA
116,1750,1455,HOU,ABQ
1189,1545,940,BWI,SLC
348,28,2130,JFK,SJU
1698,1359,1105,LGA,FLL
3798,1820,1700,SJC,SAN
3590,1753,1650,AEX,DFW
878,1725,1230,DAL,LAX
1159,1305,1052,DFW,RDU
2138,905,800,BOS,LGA
1740,1135,802,DEN,SFO
1864,1812,1620,PVD,CLT
239,1705,1043,ORD,SFO
3091,1550,1225,JFK,BNA
1734,1756,1635,BTV,JFK
1367,2139,1845,PBI,HPN
6467,1656,1509,BZN,DEN
1905,1345,1205,CLT,MCO
3591,1258,1115,RDU,LGA
60,1158,908,SEA,KTN
1533,1151,859,MSY,MSP
4908,1936,1810,ATL,GSO
507,1837,1555,SEA,SNA
883,5,2055,DEN,LAX
541,805,600,ATL,CAK
883,2043,1542,PIT,DEN
1803,1240,1120,RDU,ATL
470,733,2358,LAX,HNL
2220,930,632,DFW,COS
5185,2309,2200,RAP,DEN
1155,1700,1355,FLL,EWR
154,1305,1140,LAS,OAK
3622,1407,1255,ASE,DFW
5723,1118,1011,IAD,PIT
1260,1730,1355,TPA,ORD
4113,1614,1414,EWR,IND
1244,739,600,ATL,SRQ
2625,1200,1015,HDN,ATL
345,1429,1150,LGA,TPA
1698,1310,940,DFW,SJU
4654,754,620,SLC,HLN
451,523,155,FLL,PBG
2609,2140,1830,TUL,PHX
2247,1650,1359,ATL,LGA
1179,1608,1410,ORD,MCO
607,1950,1455,DAL,LAX
1119,1855,1425,SAT,SAN
268,2304,2115,SJC,DFW
1386,2333,2015,MCO,DFW
1049,1340,1045,TPA,HOU
182,1515,1355,SJC,SAN
1292,2217,2005,DFW,DTW
1399,1540,1405,STL,DFW
2488,1935,1630,DFW,EWR
3476,1835,1525,ATL,BOS
1680,1246,810,DFW,LAS
3446,915,712,ORD,MHK
2419,1646,1145,DFW,LAX
1373,1612,1359,CHS,JFK
870,1440,1330,ALB,BWI
1580,1843,1618,DCA,FLL
5475,2108,1920,DEN,MKE
3049,1004,805,IND,ORD
1645,1400,1226,DEN,DTW
4577,2021,1930,RAP,MSP
4914,1936,1655,ATL,FSM
2037,2214,1915,ATL,IAH
1632,1400,1235,SMF,PDX
540,950,735,DEN,BWI
1228,1535,1311,ATL,JAN
694,1845,1455,HNL,PHX
1006,2350,1700,CMH,LAS
64,1444,1355,PSG,JNU
148,834,712,OAK,LGB
2385,1155,840,JAX,DFW
1919,824,615,MSP,LGA
3543,1114,950,MHK,DFW
2462,2301,2105,STL,MIA
268,2304,2115,SJC,DFW
509,2155,2025,OAK,SAN
12,2100,1350,SFO,HNL
4767,1749,1632,LAX,OAK
241,2021,1754,SFO,ATL
4834,1950,1840,LAS,SAN
4764,1730,1555,MSO,SLC
2207,1640,1405,LAS,MIA
2602,1705,1540,CMH,BWI
1725,1826,1652,SFO,LAS
1452,1124,620,ATL,ABQ
2113,1334,1200,DCA,BOS
2368,2115,1940,DFW,MSY
3922,1653,1517,MSP,ORD
2091,1257,1130,TPA,ATL
2317,1400,1200,ORD,RSW
1954,2205,2020,LGA,CLT
476,1630,1320,MHT,MDW
358,740,2300,BOS,SFO
2143,1803,1625,LAS,ATL
239,1800,1723,LIH,HNL
1249,950,630,ATL,PWM
782,2210,1745,FLL,MKE
76,1734,950,IAD,LAX
2255,1858,1900,BHM,ATL
2067,1706,1605,CLT,RDU
267,1510,1415,BNA,MCO
3415,2325,1755,LGA,DEN
3646,1735,1405,DEN,SFO
1147,2012,1813,IAH,FLL
5146,1756,1528,ATL,HPN
5954,847,803,ORD,PIT
5953,2020,1925,ORD,MSN
3017,2308,2200,AMA,DFW
1418,1628,1320,DFW,HDN
4434,1445,1334,MHT,EWR
6401,736,600,SFO,EUG
969,720,620,ORD,BWI
1440,2315,2000,CMH,DFW
359,2054,1730,BUR,JFK
2199,1940,1755,DEN,MDW
4578,1426,1318,FAR,MSP
4503,1248,1130,BRO,IAH
4236,830,755,LAX,PHX
624,603,2220,CLT,SEA
1179,842,600,ATL,STL
4386,1005,850,RDU,BWI
342,1016,725,MSP,FLL
2390,126,1940,DTW,PHX
2441,1551,1445,LAS,DFW
955,2057,1939,LEX,ATL
1215,1500,1400,HOU,HRL
1176,2118,1851,ATL,BUF
6457,705,600,LAX,SMX
4296,1314,1125,IAH,ICT
2069,1035,840,SFO,DAL
1584,1255,947,DFW,TUS
1635,2039,1921,LGB,SFO
84,841,730,BOS,JFK
244,1347,855,DFW,SNA
3563,1230,1005,IND,MCO
1499,2201,2030,DEN,ATL
3758,1040,920,SMF,LAX
656,1734,1455,SYR,MCO
1733,1927,1750,MCO,CLT
2513,1545,1440,MLU,DFW
151,1111,840,PBI,ACY
1091,24,2159,IAH,IAD
2083,1029,645,SLC,BOS
4109,1059,931,IAH,MAF
406,1425,1245,STL,MSY
219,1355,1105,ATL,ORD
2221,1553,1355,DTW,ATL
1379,1925,1825,TUL,DFW
2317,1409,1205,ORD,RSW
3396,2149,2020,GPT,DFW
2577,1350,1135,EUG,LAX
47,1310,935,HNL,OAK
1602,1324,940,BWI,DFW
5293,958,906,AVL,ATL
303,744,600,ORD,LGA
1424,1818,1535,DFW,ABQ
3269,1018,850,BNA,ORD
1165,722,605,JFK,BOS
4744,1840,1745,GRB,ORD
2172,1028,900,LGA,DCA
1511,1609,1438,SAN,IAH
1268,1251,1107,SMF,DEN
1382,2014,1945,ORD,DTW
408,1729,1444,EWR,PBI
1023,910,800,DFW,OKC
1179,835,600,ATL,STL
4078,805,655,DEN,GRR
5149,1743,1643,XNA,ATL
2279,1515,1005,SDF,PHX
4667,2330,1945,EWR,MSP
496,1135,850,PHX,SMF
6067,1029,949,DEN,LBB
2238,1910,1340,STL,LAX
4624,1826,1647,IAH,AMA
1835,2359,2145,SLC,ATL
2728,1824,1755,BFL,PHX
1565,2212,1955,DFW,MIA
3771,1145,1035,ICT,DAL
2336,2100,1940,MKE,MSP
5450,2149,2003,RIC,DTW
4709,1242,1140,GEG,SEA
5072,1650,1418,ATL,SHV
903,2116,1845,DFW,ORD
1599,1708,1415,LGA,MIA
1377,1133,1040,ABQ,DFW
220,1321,1123,ORD,RSW
2931,1300,1200,ORD,BMI
356,1632,1520,LAS,SAN
638,1418,1155,LAS,SEA
2171,857,725,ATL,SDF
2523,1152,1100,SHV,DFW
1353,1420,1202,ATL,PNS
6346,646,600,SFO,MRY
1769,2133,1959,MCI,CLT
338,1625,1545,LAS,ABQ
2280,1111,754,TPA,LGA
5177,1854,1627,DTW,EVV
3123,1725,1545,RDU,TPA
5614,1450,947,DFW,LAX
1194,1745,1645,PDX,SLC
3612,1053,1005,CLL,DFW
6531,1655,1535,LAX,SAT
1916,2107,1855,CLT,SYR
845,2212,1740,HNL,BLI
6252,1742,1607,EUG,SFO
1261,935,740,BWI,JAX
201,1045,800,SFO,ORD
1781,1953,1845,MSY,CLT
234,2355,2245,BTV,JFK
4482,2116,2016,DEN,IND
355,1840,1720,SNA,OAK
3649,1559,1445,DSM,ORD
28,2250,1500,MIA,LAX
400,2104,1700,BOS,MSY
423,1920,1555,LAX,JFK
5245,1450,1318,DEN,IDA
1916,2327,2215,DCA,CLT
4730,1301,1050,DAY,ORD
1951,1229,945,PHX,CLT
2054,2122,1935,FLL,SJU
5169,1822,1602,CMH,ORD
476,1850,1715,BWI,MHT
151,1935,1800,MDW,EWR
1773,1002,830,PHL,BOS
6072,1755,1751,ORD,IND
885,924,739,RDU,JFK
860,1619,825,SEA,HNL
1031,1722,1350,PIT,DFW
2094,2117,1915,PHL,ATL
3122,1120,850,TPA,DCA
1640,1502,850,JFK,EGE
1766,1616,1455,DCA,CLT
1129,1605,1305,IND,DFW
1989,2240,2120,OAK,SNA
959,1834,1708,MSP,MCI
395,1811,1457,IAH,LGA
1468,1050,1015,ORD,DTW
3137,1950,1730,DFW,MLI
334,1825,1710,OAK,ONT
193,820,700,LAS,IAH
1162,559,259,EWR,BQN
4623,1631,1535,AUS,IAH
2128,2054,1930,BOS,DCA
2084,947,720,JFK,MCO
1091,825,625,DFW,CLT
2587,855,615,FLL,BWI
528,1706,1450,BUR,SEA
1069,2335,2235,DEN,DFW
339,1634,1530,IAH,SAT
3033,2030,1550,MCI,LAS
1346,1627,1438,ATL,CAK
1065,859,605,ATL,BDL
349,1422,1255,DEN,SLC
4637,2020,1855,DEN,STL
4734,923,705,DTW,MKE
858,2330,2125,SEA,SJC
6033,1455,1350,IAH,SHV
1757,1955,1250,ATL,SNA
1311,1326,1200,ATL,CLT
4970,2320,2055,PIT,BNA
2191,1619,1445,ATL,TPA
4718,1740,1520,RDU,BNA
1176,1014,855,SNA,DFW
2964,1558,1240,GRR,DFW
3839,1210,945,SAT,ELP
1808,1435,1115,TPA,LGA
4593,1023,906,HRL,IAH
1574,1659,1354,IAD,SJU
2490,2314,2120,IAH,MIA
465,1435,1240,PHX,HOU
1902,1731,1440,JFK,FLL
2090,1218,655,MSP,PDX
796,1919,1115,PHL,LAX
1637,2115,1945,DEN,STL
3923,1625,1355,LAS,BWI
1490,1800,1450,PBI,LGA
1899,1055,900,PSP,MSP
4788,1645,1345,ATL,BOS
3663,1640,1616,ORD,DTW
5220,1649,1453,IAH,CLT
4996,1618,1521,MSN,ORD
1716,1105,1000,SAN,LAS
3036,1408,1255,DFW,XNA
154,1028,902,ANC,OTZ
2427,1605,1500,HOU,DAL
5657,1520,1340,ORD,SGF
2553,1947,1630,ATL,SAT
880,1740,1615,SJC,LAS
4650,1446,1355,DTW,LAN
2325,1955,1740,ORD,DFW
1338,1515,1310,BWI,MCO
1459,2100,1815,SFO,ORD
6180,2259,2152,EWR,IAD
4735,644,613,MKE,CLE
5290,650,553,ATL,ABY
4558,1125,1010,PHX,ABQ
1556,1406,1115,MIA,PHL
1901,1514,1210,ATL,BOS
294,1620,1240,ORF,DFW
1726,452,2205,SFO,OGG
75,2126,1830,LAX,IAD
