FLIGHT_NUMBER,SCHEDULED_ARRIVAL,SCHEDULED_DEPARTURE,DESTINATION_AIRPORT,ORIGIN_AIRPORT
1835,1,2145,SLC,ATL
617,1551,1005,CMH,PHX
1049,2107,1745,RDU,DFW
115,723,600,JFK,SYR
724,1045,810,CLT,PWM
1933,1128,927,LAX,CVG
2212,2049,1915,STL,DFW
1358,2135,1914,PHX,ATL
4557,913,800,MSP,DLH
637,1529,1210,CLT,DFW
2144,1208,1100,BOS,LGA
4884,1108,956,LEX,ATL
4168,842,720,LIT,IAH
1158,805,635,DEN,ABQ
3582,1702,1615,LAW,DFW
781,1652,1348,LAX,PHL
619,2027,1830,IAH,FLL
2600,1959,1754,RDM,LAX
15,1235,1135,HRL,HOU
3476,1835,1525,ATL,BOS
4588,2030,1855,MDW,PHL
1630,1924,1759,ORD,PHL
2394,2230,1745,DFW,SNA
1784,2250,2020,TPA,BWI
34,1725,1605,DEN,ABQ
4808,1257,1045,SEA,PHX
4386,1640,1535,BUR,LAS
786,2359,2055,SEA,PHL
542,1440,1240,PHX,BOI
2514,2215,1915,ATL,ORD
240,1609,820,DCA,LAX
1293,1235,1025,CVG,MCO
7387,2119,1951,ESC,DTW
295,1229,920,LAX,MIA
3198,2100,1950,SJC,LAX
1136,1522,1340,RSW,ATL
235,1139,917,SLC,IAH
1029,1721,1600,DCA,JFK
2945,2055,1920,SUX,ORD
5261,1210,850,IAH,COS
5208,2206,1915,CLE,MSP
1521,1819,1635,ATL,DAY
5434,1924,1923,ORD,MKG
2964,2152,2005,GRI,DFW
4490,1328,1022,GSP,IAH
4567,1121,1005,OMA,DTW
668,935,755,IND,DCA
477,1040,800,PDX,SAN
2255,1635,1240,DCA,AUS
1453,1818,1449,SJU,FLL
297,2025,1625,HNL,LAX
3970,1540,1455,AUS,HOU
1102,1943,1706,PDX,ORD
1733,1646,855,CLT,SFO
254,1033,813,IAH,PIT
1254,659,2355,ATL,LAX
3602,1439,1310,DFW,SGF
2499,2140,1859,LGA,TPA
3573,900,635,MDW,HOU
116,1930,1855,ELP,SAT
4639,1655,1343,CAE,IAH
3551,846,610,MIA,ORF
3037,2150,2105,PIA,ORD
2276,1530,1330,ATL,FLL
363,2040,1840,SEA,SJC
1117,1846,1530,TPA,LGA
64,1720,1520,ATL,MIA
3741,1730,1345,MCO,MKE
2161,1410,1250,BWI,ALB
3276,1650,1640,SAN,PHX
1811,2050,1930,SNA,OAK
1261,935,740,BWI,JAX
3846,1055,840,CLE,MDW
4493,1245,1115,BZN,SLC
6402,2120,1945,SFO,EUG
2525,959,725,RSW,CVG
3530,1200,1136,ORD,CVG
1695,1725,1610,SJC,SNA
2076,1015,820,CLT,PBI
4255,1235,1050,HOU,CHS
5307,1912,1825,SBA,LAX
470,1520,1135,BWI,HOU
1786,1555,1225,AUS,EWR
5245,1711,1549,DEN,RAP
1873,2105,1735,CLT,MSP
3270,810,615,IAH,ICT
115,1155,740,MDW,PHX
4529,1143,1035,SBN,DTW
1821,2115,1528,DTW,PHX
2757,1345,1335,ONT,PHX
2265,1335,1015,DEN,SAN
2147,1000,710,HOU,ELP
6314,1748,1628,DSM,ORD
5396,1653,1458,LGA,CLT
4639,800,645,MDW,BWI
6456,1702,1425,BIS,DEN
5980,1819,1629,ORD,XNA
333,1345,1225,HOU,MAF
6452,728,615,LAX,FAT
2372,1556,1431,TPA,ATL
309,1835,1700,DCA,IND
880,1359,1252,LAS,LGB
3924,810,654,IAH,MFE
802,1955,1425,ATL,PHX
102,2130,1900,IND,MCO
1133,1750,1645,MDW,IAD
1357,2024,1740,DTW,MSP
1302,2140,1930,DFW,RDU
379,1500,1310,ATL,RSW
2636,1749,1708,MKE,ORD
5214,1652,1441,IAH,RDU
833,900,707,DEN,BOI
1023,1530,1425,SNA,LAS
1245,929,540,MSP,MSO
1581,1535,1318,CLE,ORD
4583,1840,1703,EWR,PWM
2611,1925,1800,SAN,SFO
4604,2351,2004,AUS,SLC
1166,919,720,LAX,IAH
4242,1847,1647,IAH,CRW
1424,1507,1331,SFO,SAN
1242,2035,1730,EWR,FLL
4147,1403,1250,DFW,IAH
1057,959,620,MIA,DFW
3603,1740,1530,PHX,LAS
1791,1515,1344,CLT,BWI
3180,1410,1135,LAX,MDW
70,1200,703,DFW,SAN
475,1320,1040,SEA,LAX
3644,1617,1530,SAF,DFW
3226,815,655,SAN,SJC
1716,1439,1208,JFK,MCO
1968,2050,1940,LAS,SAN
1658,1250,710,ATL,SLC
1167,740,624,SLC,BOI
139,1750,1620,DAL,MSY
4389,2155,2035,LAX,SFO
1748,1224,825,PHL,DFW
4312,2100,1945,DCA,EWR
3927,1737,1606,MAF,IAH
493,1154,1050,OAK,PHX
1952,931,825,TLH,ATL
864,2328,2225,ORF,CLT
3134,1617,1257,LGA,STL
1334,1250,644,ORD,SAN
6127,1607,1600,ORD,FNT
1286,1530,1350,OMA,DFW
2293,1720,1159,DFW,SFO
403,952,845,SFO,PHX
2536,2104,2000,MLU,DFW
1273,1100,905,DEN,PHX
3839,2125,1820,PVD,FLL
3471,1847,1700,RDU,LGA
2610,2055,2000,FAT,LAX
1033,1244,930,BOS,MIA
4860,1812,1615,DEN,LFT
797,1042,832,MSP,BDL
1896,902,710,PHL,DTW
1075,2059,1756,SFO,RDU
696,1647,1328,DEN,SMF
5605,1250,1201,ASE,DEN
5060,2221,1925,IAH,MSP
593,855,600,PHX,SFO
1146,1532,1430,BOS,EWR
1837,644,515,CLT,BWI
1296,930,824,DFW,AUS
596,2028,1556,BOS,IAH
1744,2016,1717,PHX,ORD
2613,1035,830,MSY,BWI
384,1504,1310,IAH,PBI
1649,2050,1400,ATL,LAS
946,2010,1905,SJC,LAX
1573,759,700,IAH,AUS
1091,2255,2125,STL,DAL
1041,1420,1105,CLT,DFW
1674,1629,1310,DEN,LAX
1035,1720,1620,TUL,DFW
4524,805,702,IAH,LFT
2497,835,725,SJC,BUR
5114,1647,1539,DTW,CVG
163,2335,1955,SFO,JFK
2701,2012,1840,JFK,BUF
2460,1109,810,ATL,HOU
4405,1216,1015,STL,IAH
302,1410,1235,SAN,MCI
591,1005,850,LAS,RNO
994,925,850,BNA,JAX
2980,1903,1810,OKC,DFW
1925,1447,1220,PHL,TPA
3122,2245,2120,MSP,MDW
752,1533,1010,MCI,SEA
1466,1155,1035,LAX,SJC
1803,1740,1500,FLL,BWI
459,2215,2020,IND,BWI
2169,813,700,DCA,LGA
1838,1900,1720,DCA,ATL
1589,1920,1350,IAH,SFO
3269,1853,1753,SHV,IAH
347,2007,1850,LGB,OAK
5969,1041,958,ORD,TYS
6394,916,700,DEN,FCA
512,2109,1729,SFO,JFK
260,2020,1835,DAL,STL
1294,1229,1100,ATL,RDU
816,736,2355,SEA,LIH
6330,1538,1424,FAT,LAX
2118,1555,1410,MDW,MHT
1756,1735,1520,LAS,BNA
2527,1424,1100,MSP,BZN
793,1850,1700,SEA,DTW
581,950,805,ATL,MCO
1184,830,604,JFK,MCO
350,2049,1745,LGA,ORD
4876,1940,1730,DCA,TPA
1073,2020,1945,BNA,RDU
1713,2109,1927,RSW,ATL
2015,1552,1430,ATL,CLT
4485,1056,720,RDU,IAH
375,930,725,MCO,RIC
216,1420,1341,OGG,HNL
1788,725,600,ATL,RDU
4879,1925,1715,ATL,BNA
5203,1729,1540,EWR,DTW
1701,1710,1405,EWR,FLL
5149,1743,1643,XNA,ATL
2050,835,740,RDU,CLT
4019,2100,1835,STL,BOS
5684,1400,1253,IAH,LFT
2466,2103,1805,IND,DFW
6413,1642,1351,FAR,DEN
122,811,721,ITO,HNL
303,1600,1020,LGA,DEN
2569,1450,1330,DFW,LIT
469,1646,1108,EWR,DEN
3026,1605,1450,JFK,BWI
458,2015,1855,STL,MKE
188,1530,830,DTW,LAS
245,2040,1815,HOU,PIT
134,2350,2105,IAD,MDW
5665,1843,1743,GRK,IAH
4971,1710,1648,GPT,ATL
5655,1110,935,ORD,MSP
1475,1744,1640,SAV,ATL
3688,1315,1104,DFW,MGM
396,2100,1850,MCO,SJU
2560,1026,730,SLC,BWI
5229,1235,1147,DEN,COS
457,1015,820,PHX,DFW
609,2225,2035,MKE,TPA
695,1246,1115,OAK,LAS
2002,1330,1055,CLT,MEM
1543,905,645,DFW,PIT
691,1940,1800,ORD,LGA
995,1628,1330,LGA,FLL
561,1015,710,PHX,MCO
2299,1734,1612,HOU,ATL
1289,1140,1040,AUS,DFW
4994,450,2356,AUS,LAX
472,1910,1755,SJC,SNA
793,1510,1030,MCI,LAS
5197,1707,1605,CAK,DTW
2611,1428,1100,MCO,BOS
4304,1914,1625,CLT,ORD
4712,1026,829,EWR,TYS
5951,1710,1626,ORD,TYS
4749,2205,1955,CMH,BNA
1816,1525,1318,DCA,TPA
2053,2005,1749,ATL,FNT
122,2306,2015,BOS,PBI
4355,2014,1840,IAH,JAX
1011,1135,1000,LAS,SFO
16,2220,1455,SAN,HNL
4587,1449,1342,FSD,MSP
628,705,605,MDW,BUF
5246,1633,1525,IAH,DFW
1246,1213,930,FLL,CVG
379,805,630,MYR,ACY
1717,3,2210,FLL,CLT
459,1945,1800,BWI,ATL
4473,730,600,SAN,OAK
1247,1014,830,ATL,TPA
2349,1626,1400,SFO,ATL
1573,759,700,IAH,AUS
3373,1756,1705,CLL,DFW
589,755,700,MDW,PIT
2885,1145,920,AUS,BNA
1198,2105,1912,ATL,RIC
4562,1229,1200,ATW,DTW
200,1425,1315,SAT,DFW
1475,1943,1825,ATL,SAV
1891,1418,1245,ATL,TPA
1180,1930,1300,SJU,DFW
1835,1,2145,SLC,ATL
3059,1040,1015,ORD,CVG
5159,1101,742,MIA,IAH
1008,1340,1205,BWI,MHT
2586,1216,1110,LAX,FAT
52,2000,1900,DAL,HOU
908,1615,1445,LAS,SFO
1941,1016,914,ORF,CLT
1854,2048,1900,IAD,ATL
3195,1722,1635,ABI,DFW
932,2241,1810,BOS,HOU
5462,1811,1546,JAX,DTW
943,1100,1050,MDW,DTW
4671,1111,934,DEN,SLC
1011,2040,1845,MDW,OKC
239,1800,1723,LIH,HNL
2068,1607,1425,LGA,CLT
6133,633,602,ORD,ERI
4465,1354,1029,CLT,IAH
131,2000,1858,DEN,DFW
4858,1820,1505,MCO,ALB
6,2006,1710,EWR,FLL
30,751,2330,JFK,LAX
1259,2209,2043,OKC,ATL
3411,720,550,ORD,DSM
1758,1341,1145,SAN,MSP
156,1854,1725,SFO,LAX
268,1542,1437,SAT,IAH
5163,1257,1109,SUN,DEN
1344,1315,1017,DTW,OMA
3860,2210,1735,AUS,SAN
246,1334,1150,SNA,IAH
1103,907,600,DFW,LGA
790,1830,1655,IND,ATL
1717,1335,1145,CLT,PHL
1769,18,2255,MCO,ATL
747,2200,2020,MCO,CLT
512,1438,1110,FLL,AUS
1359,1955,1800,IAD,UST
362,1920,1715,SDF,TPA
5053,2138,1920,CAE,LGA
1574,1019,745,MSP,MCO
709,743,640,SJC,SLC
5040,1300,1129,ATL,ILM
1712,2051,1822,MSP,TPA
8,2100,1900,ATL,MIA
765,2021,1850,LAX,DEN
1096,1700,1545,BOS,JFK
2576,1828,1704,RNO,LAX
626,1142,1025,BOS,BWI
428,1055,900,ATL,FLL
4111,1925,1800,BWI,PVD
5299,809,718,MKE,ORD
124,1720,1640,BNA,CLE
1790,1245,1020,ISP,MCO
791,1740,1535,SEA,ABQ
1066,1845,1720,LAS,HOU
4664,1133,1015,LIT,IAH
1730,1050,806,CLT,PWM
2483,2104,1805,ATL,OKC
1051,1007,940,MEM,ATL
3414,1435,1325,DFW,AMA
247,1353,1225,DEN,IAH
1133,1945,1625,MDW,DEN
1511,1121,800,RSW,EWR
3043,1321,1120,FNT,ORD
1809,1559,1315,DTW,MSP
1408,2145,2050,OKC,DFW
1219,1302,940,MIA,LGA
4822,1202,1113,PSP,SLC
4296,1804,1620,ICT,IAH
3951,2227,2110,MFE,IAH
2145,1516,1221,DTW,RSW
4020,1940,1730,BWI,TPA
4819,2144,1757,PHX,SEA
4164,1145,905,BUF,TPA
315,1241,1131,JFK,SYR
1830,900,600,EWR,MDW
6528,1510,1444,LAX,PHX
3275,910,640,DFW,PIA
172,2145,1945,MCI,BWI
1569,1530,730,IAD,SFO
1095,1605,1015,BOS,DEN
406,742,600,SJC,PDX
725,1147,1040,SEA,SLC
4933,924,812,GSO,ATL
1498,951,700,LGA,FLL
357,1641,1405,BWI,MIA
5303,1550,1413,SFO,RDM
3599,1045,830,SDF,LGA
698,1516,1325,JFK,CLT
4626,2330,2142,MSO,SLC
5436,1155,1055,SPI,ORD
786,845,600,HOU,DCA
1475,1943,1825,ATL,SAV
1658,1340,1010,MSY,DEN
4638,1902,1650,CVG,EWR
4885,1915,1645,OKC,BWI
1367,1424,1159,ATL,ROC
698,1221,1020,CLT,FLL
894,2027,1729,DFW,DEN
4381,1535,1245,MHT,TPA
4446,1756,1600,SLC,COS
1536,1621,1542,ORD,PIT
2226,954,800,FLL,ATL
1217,1941,1755,LAS,DTW
4517,948,716,GRR,MSP
19,2214,1850,SEA,MCO
1411,1128,1015,MIA,MCO
1947,1348,1100,ATL,LGA
803,1154,935,MCO,CVG
1109,1008,700,JAX,BOS
695,2145,2000,ORD,LGA
1483,1327,1129,HDN,IAH
3345,2353,2050,LEX,DFW
298,2000,1739,EWR,ATL
6287,1901,1738,SFO,SBA
1633,1441,1214,CLE,MCO
3339,1603,1325,SYR,ORD
4555,2050,1835,ATL,PHL
156,1304,1145,ORD,DCA
3435,2159,1850,HPN,ORD
3015,1020,846,DFW,BTR
661,1251,815,STT,ATL
994,925,850,BNA,JAX
936,1602,1250,ATL,OMA
5409,1829,1733,ORD,MKE
4723,2032,1940,GUC,DEN
4700,2358,2200,CLT,EWR
3370,1009,848,DCA,JFK
3693,1710,1550,DFW,LIT
4681,855,600,SLC,EUG
2447,1220,1115,LAS,BUR
425,1920,1749,LAS,IAH
2155,1040,910,MDW,BNA
6138,2024,1915,IAD,GSO
559,2000,1740,PDX,LAX
1480,2101,1545,BWI,DEN
4558,1315,1213,DTW,SBN
1276,2222,1845,RIC,DFW
181,1402,1309,HNL,ITO
1250,510,2330,MIA,DEN
780,1105,850,PHX,LIT
470,2348,2125,PHX,SAN
1665,1845,1433,MSP,TUS
1522,1045,927,IAH,MSY
561,1023,745,DEN,LGA
64,2025,1743,SEA,KTN
850,740,605,BWI,PVD
762,1045,815,IAH,IAD
1125,1648,1245,ORD,JAC
4963,1610,1405,MKE,RSW
748,1510,720,CLT,SFO
6512,725,612,LAX,FAT
2045,1720,1600,PWM,BWI
4062,1400,1055,SAT,DEN
1269,734,535,ATL,ORF
695,1322,1140,CLT,TPA
789,2127,1825,SEA,MSY
443,1250,1050,TPA,SDF
165,1639,1340,ATL,DFW
5643,1025,917,DEN,GRR
1093,903,720,ATL,LEX
1880,1518,1315,DCA,MCO
391,1514,1145,TPA,BOS
1614,945,645,TPA,FNT
3038,2159,2045,LFT,DFW
6050,1115,1050,ORD,DTW
5483,1857,1702,ORD,LGA
1652,1011,815,MIA,ATL
36,1600,1500,DAL,HOU
1508,1600,1306,JFK,MIA
5731,1830,1701,CAE,IAD
1185,1023,800,MSP,DFW
1521,1951,1712,DEN,LGA
1286,1256,1045,LGA,ATL
1711,1035,840,SFO,DEN
1751,1039,900,LAS,MSP
55,856,710,SCC,ANC
1802,1520,1355,DEN,SLC
1060,1455,1035,ORD,PHX
2098,1814,1515,LGA,MIA
2041,1957,1930,JAN,ATL
1685,1625,1250,MCO,ORD
1506,1047,751,MCO,EWR
3249,1228,1015,CLE,ORD
624,507,2100,JFK,LAX
241,2021,1754,SFO,ATL
471,1715,1309,MSP,PHX
6518,1145,1009,LAX,SMF
6114,1958,1802,ORD,ICT
1150,1342,1220,SFO,LAX
710,2345,2055,SLC,SJC
5470,2030,1859,LGA,BUF
465,2125,1645,PPG,HNL
3032,1842,1750,DFW,GGG
5512,1734,1635,ATL,TYS
2705,1855,1735,STL,OKC
130,2320,2200,DEN,SLC
1452,1305,1020,DCA,ORD
1039,1033,638,AUS,BOS
1936,629,2323,CVG,LAX
1098,2020,1501,DFW,SMF
1584,1702,1454,ROC,ATL
4620,1915,1730,RAP,SLC
1553,1347,700,ATL,LAS
1598,1708,905,MCO,SFO
3594,737,600,LGA,GSO
1181,1439,1340,LAS,DFW
2172,1925,1745,ATL,TPA
1807,2214,1930,PHL,MIA
249,1025,925,ELP,HOU
152,1409,1332,ITO,OGG
2426,616,500,MSP,FAR
827,735,705,BUR,PHX
2798,1840,1740,LAS,DEN
559,1814,1635,PHL,CLT
1952,1320,1305,LAS,AMA
926,2141,1800,DCA,DFW
1711,1035,840,SFO,DEN
183,1624,1546,LIH,HNL
2471,1944,1638,ATL,AUS
1356,1130,915,LGA,ATL
6337,1453,1331,DEN,MLI
487,1709,1420,SEA,SAN
866,2325,2045,RSW,BWI
2178,2106,2000,TLH,ATL
1237,1318,1001,RSW,DTW
2069,1403,1225,ATL,MCO
2885,1330,1215,MSY,AUS
566,1920,1320,MCO,PHX
1342,859,500,MIA,ORD
686,1904,1759,SFO,PHX
623,1125,1000,LAS,OAK
2108,1639,1339,MSP,DEN
1236,1805,1303,IAH,LAS
4864,1820,1706,IAH,BTR
4973,1259,1238,DEN,AMA
1273,2153,2045,JAX,ATL
3291,2239,2130,MAF,DFW
1301,1308,1137,SRQ,ATL
1944,900,720,ATL,ILM
833,1123,700,HNL,PDX
4222,805,700,MDW,ATL
2931,1150,1050,ORD,BMI
448,1600,1135,GRR,DEN
3240,2040,1945,OAK,PHX
1532,800,555,MDW,BOS
2036,1801,1620,SYR,CLT
5456,750,608,SFO,RDM
2880,1910,1740,PDX,SMF
317,2345,2055,PHX,OAK
1210,2312,1736,LGA,DEN
331,2255,2110,DCA,ATL
319,1544,1120,RSW,MSP
1397,1812,1410,OGG,SEA
321,1304,955,AUS,DEN
2557,5,2120,RDU,MDW
1569,1932,1800,MFE,DFW
859,1855,1255,MDW,LAX
2292,1412,955,MSP,PHX
2500,1216,1130,LAW,DFW
1198,1854,1622,LGA,MCO
602,903,850,LAS,PHX
19,1930,1735,STL,EWR
919,1630,1350,MCO,TTN
3615,1315,1220,BNA,MCO
1011,1538,1257,ORD,IAH
6015,1337,1230,GSO,IAD
349,1147,1114,OGG,KOA
4654,1205,1053,IAH,HRL
6498,1205,1052,LAX,BOI
4926,1420,1250,SMF,SAN
5396,729,641,MKE,ORD
1014,1440,910,STL,LAX
3768,1500,1325,SFO,SAN
1202,1655,1555,ISP,BWI
1010,1357,849,IAH,SNA
518,2218,1950,SNA,SEA
908,2005,1710,SJC,MDW
152,2221,2005,ACY,PBI
270,1352,1148,BOI,DEN
2322,1358,910,MIA,MSP
222,929,720,SFO,SEA
213,1805,1440,FLL,PVD
590,903,700,PHX,BOI
5095,1928,1920,GTR,ATL
1111,1930,1810,DEN,SAT
2225,1512,1215,ATL,PVD
3415,1405,1330,MDW,PIT
5909,1425,1320,CWA,ORD
653,1206,900,PBI,JFK
1529,2124,2030,COS,DFW
745,1206,1000,PHX,LAS
424,1120,905,IAD,TPA
6050,1115,1050,ORD,DTW
1122,950,810,RSW,ATL
6144,720,600,ORD,ABE
1932,907,730,PHL,CLT
1813,928,745,TPA,CLT
235,1925,1825,LAS,SNA
332,2047,1742,JFK,SJU
856,2100,1946,DCA,CLT
1793,916,730,PHL,BOS
2342,1325,1215,JAX,ATL
3376,1430,1215,DFW,FSD
2552,1850,1710,DEN,MDW
4170,2256,1940,EWR,MKE
5713,1356,1231,LGA,IAD
6452,1142,1047,SAN,LAX
1664,1530,1425,SAT,DFW
2216,1715,1155,DFW,SMF
770,900,555,BWI,STL
6259,2251,2208,COS,DEN
947,1530,1420,DAL,LIT
2427,2225,2045,IND,ATL
326,1955,1733,IAH,PIT
1420,725,2312,IAD,SFO
1199,849,730,ORD,STL
4834,1925,1715,CVG,BNA
1925,837,630,CLT,EWR
2038,2105,1920,CLT,DTW
3466,1320,1000,TPA,PVD
4607,1421,1250,XNA,IAH
236,1517,700,JFK,SEA
675,1020,831,DEN,ORD
6201,1846,1540,AUS,DEN
423,1953,1624,SFO,EWR
2278,1435,1055,MIA,DFW
5156,1205,645,IAH,BFL
2279,2138,1925,SJC,MSP
4605,1936,1745,SBN,ATL
5254,745,600,ORD,FSD
2201,2221,1910,TPA,DFW
2262,2149,1330,JFK,LAX
4533,922,759,BUF,EWR
3481,1100,1057,ORD,FWA
621,2205,1950,PDX,LAS
46,1048,700,SFO,JFK
1186,1833,1538,DEN,LAS
2560,735,735,LAS,PHX
1459,1939,1620,FLL,BDL
1801,1905,1630,DEN,EWR
3917,1720,1540,LAS,ATL
1509,1855,1619,MSP,MCO
3030,1130,1038,ORD,BUF
6031,1144,1124,DEN,AMA
4640,954,700,SLC,LGB
1952,2103,1735,CLT,MSP
510,1335,940,PHX,BOS
2512,750,615,DFW,BRO
3572,1600,1455,XNA,DFW
4200,1715,1535,LGA,CLE
4468,1710,1535,HLN,SLC
1132,34,1904,MCO,DEN
3577,925,800,DEN,SAT
257,2335,2140,FLL,ATL
169,2225,2045,RIC,ATL
391,2123,2034,HNL,ITO
2642,950,840,ORD,CHO
358,1221,1045,LAS,SFO
4175,1859,1708,ORD,PVD
3682,1855,1800,STL,MCI
217,1703,1524,LAX,IAH
494,1738,1256,BOS,IAH
1439,2010,1855,CLE,BWI
5166,1230,1005,ATL,BTR
1892,2125,2010,ABQ,HOU
1224,1437,1030,HNL,LAX
6423,2359,2157,TUS,DEN
6144,1820,1700,ORD,ABE
2503,1920,1700,SAT,ELP
1498,951,700,LGA,FLL
2020,600,15,CLT,PHX
4586,1425,1130,SLC,SJC
195,1953,1918,HNL,OGG
1821,1725,1605,MSP,MCI
2671,1018,900,LGA,BOS
1287,2217,1650,ATL,SLC
4203,1205,925,FLL,BWI
7423,619,530,MSP,BRD
5535,1620,1407,MSO,DEN
1889,1538,1350,CLT,DTW
4519,2126,2000,BIL,MSP
4283,1041,935,IAH,DFW
1439,2150,1945,JAX,BWI
503,1004,721,PHX,CMH
5741,1102,935,IAD,CAE
5224,1923,1738,LNK,ORD
1198,1815,1540,TPA,GRR
1657,1353,1224,SAN,IAH
1936,1358,1205,EWR,CLT
506,1100,845,ABQ,MDW
2277,1140,815,FLL,JFK
6342,2020,1925,LAX,SAN
4241,729,615,DCA,EWR
1611,1713,1545,DEN,DTW
2130,2224,2100,BOS,DCA
987,1011,700,SLC,PHL
216,1511,1340,SNA,SFO
677,1641,900,PHL,LAS
2511,2035,1900,DFW,BRO
116,837,800,OGG,HNL
2889,1353,1210,SFO,LAS
3694,1425,1420,ORD,FWA
745,1835,1705,MCI,MDW
569,1115,925,SFO,PDX
1105,1335,1116,DFW,PBI
4660,800,615,LAS,STL
1443,1323,830,STT,IAD
1997,1310,1005,RSW,PHL
4185,2052,1923,IAD,CHS
542,1440,1240,PHX,BOI
7374,1644,1556,MSP,BRD
596,1902,1616,PHX,SMF
4673,1208,1015,BNA,IAH
161,709,544,DEN,MSN
498,704,2258,BOS,SEA
628,925,800,BNA,MDW
1593,2259,2013,EWR,MCO
4236,1025,918,ELP,IAH
318,756,645,BOS,JFK
3753,750,620,SJC,SAN
161,1225,905,LAX,EWR
2149,1835,1600,PVD,MCO
2052,2053,1945,CLT,ATL
594,942,600,MCO,ORD
602,903,850,LAS,PHX
1125,1526,1330,ATL,IAD
1844,1622,955,PHL,PHX
544,1030,700,MCO,STL
5305,1619,1451,SFO,ONT
3478,2035,1905,MSP,MDW
4616,1543,1125,ORD,SLC
1641,1014,825,SAT,ATL
362,1635,1505,TPA,ATL
5645,2029,1919,SFO,SBA
5379,910,640,DTW,EVV
5802,1159,1100,IAH,AUS
2606,1340,1155,SJC,PDX
4654,1748,1632,JAN,IAH
3256,1150,955,FAR,ORD
1239,1113,900,ATL,DCA
1204,1930,1745,BDL,DTW
1556,1023,742,PHL,MIA
813,1525,1100,OGG,BLI
1079,1250,1120,STL,MCO
773,1032,900,PHL,CLT
1868,930,647,HPN,PBI
2156,1205,1135,BNA,JAX
4214,1132,933,CLE,LGA
816,1056,905,MCI,IAH
3266,1012,845,OKC,IAH
792,826,655,MSP,MCI
1754,1308,950,AUS,PHX
321,854,650,SEA,SJC
1196,1906,1255,MIA,EGE
5612,748,630,SFO,SLC
1156,1450,1155,PHX,SFO
1142,2055,1755,CLT,ORD
2352,950,815,ATL,TPA
2793,820,645,OAK,SNA
1269,1945,1740,DFW,DTW
1835,1242,949,TPA,PHL
1916,2107,1855,CLT,SYR
2419,852,710,ATL,CMH
6337,1013,845,DEN,MLI
504,1740,1235,HOU,LAX
751,1532,1232,PBI,EWR
846,1450,1335,OAK,LAX
5072,1650,1418,ATL,SHV
3110,905,655,ORD,HSV
1734,940,715,LAS,RDU
1683,930,700,DEN,EWR
4082,2100,1830,SLC,MDW
287,1703,1405,LAX,MIA
341,1018,927,HNL,ITO
808,1902,1550,BOS,SJU
2855,710,630,MDW,CLE
327,1500,1200,LAX,FLL
4874,1118,958,ATL,LEX
5367,1133,1005,SFO,ONT
754,1936,1740,ATL,PIT
1710,1858,1732,LAX,SFO
3312,1709,1600,BPT,DFW
3489,1515,1420,DAL,AUS
282,1641,1105,EWR,DEN
107,1412,1141,LGB,SEA
2560,1645,1410,BWI,FLL
1418,649,520,ATL,MCO
265,1325,915,LIH,LAX
1304,1410,1245,CLT,IAD
5449,1700,1537,DTW,ELM
1043,1150,800,SFO,BOS
1376,2231,2055,OMA,ATL
1771,1236,1208,MEM,ATL
4474,1632,1520,MSP,MSN
1198,1857,1625,LGA,MCO
6518,1447,1310,LAX,BZN
1069,1850,1725,LAX,AUS
1053,2052,1900,ATL,PBI
2027,2356,1950,MSP,PHX
1120,1158,712,BOS,IAH
478,1610,1510,LAS,BUR
4148,1858,1723,ORD,MSP
1295,1655,1520,DFW,CVG
1138,1823,1445,DEN,PDX
61,1945,1209,ATL,SFO
374,2211,2030,DCA,ATL
5917,814,600,ORD,JAN
370,1043,900,SMF,SEA
404,1945,1345,MDW,SEA
5067,1124,930,ATL,MGM
2296,2111,1728,LGA,MSP
4373,1908,1750,DCA,EWR
1261,1215,1050,TUS,DFW
605,1244,950,RSW,DTW
3316,1615,1405,DFW,CID
1030,500,307,MCO,BQN
3697,1215,1020,DFW,GPT
4712,1752,1650,SJC,SLC
189,1232,918,SAN,JFK
5689,1140,1015,IAD,LGA
746,1631,1500,LAX,DEN
2682,1511,1359,BOS,LGA
1966,805,615,ATL,CMH
2448,1942,1745,ATL,PBI
1091,834,725,JAX,ATL
685,850,620,PHL,PBI
412,2000,1700,JFK,MIA
271,2125,1855,BWI,FLL
657,1206,900,CLT,MCI
1290,2147,1835,EWR,SJU
501,1628,1515,BOS,PHL
350,2238,2120,ACY,MYR
5458,1006,850,SFO,SBP
203,1918,1555,PBI,BOS
6364,1523,1357,PSP,SFO
761,1010,700,DAL,LGA
886,1015,848,JFK,RDU
952,2338,2013,DFW,SLC
2442,2154,1705,ATL,DEN
5321,1420,1314,MSP,FSD
1010,1310,1200,DEN,DAL
1675,1326,1206,IAH,ATL
1168,1800,1253,IAH,LAX
2070,2315,2150,GEG,DEN
512,1800,1230,MKE,LAS
490,810,600,SJC,SEA
858,2352,1633,SAN,OGG
1565,1428,1132,SLC,SAN
2423,1045,835,SEA,DTW
2135,1000,726,LGA,TPA
643,1414,1205,SEA,PHX
1572,2310,1855,BDL,DFW
2538,1612,1530,TYR,DFW
1519,1631,1330,DTW,PBI
1102,1540,1340,STL,SAT
1880,1230,1135,DAL,AUS
600,1430,1325,BUR,OAK
994,500,2322,BOS,DEN
1443,1418,1120,ATL,IAH
3695,2138,2055,SAF,DFW
448,1921,1655,LAX,SEA
3695,2122,1940,MHK,ORD
6384,2110,1804,DEN,PSC
