FLIGHT_NUMBER,TAIL_NUMBER,AIRLINE
1685,N328NW,DL
5522,N916SW,OO
850,N8629A,WN
3383,N969WN,WN
4179,N16571,EV
1482,N283JB,B6
4732,N720WN,WN
6284,N479CA,OO
5394,N567SW,OO
2967,N616MQ,MQ
56,N296JB,B6
1850,N104UW,US
1248,N938FR,F9
1555,N3759,DL
1440,N954DL,DL
2104,N933DN,DL
4345,N15574,EV
1717,N650AW,US
2352,N406WN,WN
1536,N79521,UA
6262,N716SK,OO
5537,N951SW,OO
2118,N804DN,DL
186,N3LRAA,AA
691,N827UA,UA
633,N834JB,B6
278,N477AA,AA
3663,N656MQ,MQ
814,N742SW,WN
1264,N3DGAA,AA
2569,N907EV,EV
1026,N515SW,WN
3923,N714CB,WN
1650,N375NC,DL
1031,N351JB,B6
1949,N840AW,US
2425,N859AA,AA
1137,N007AA,AA
3100,N639MQ,MQ
4236,N362SW,WN
3257,N507MQ,MQ
2214,N016AA,AA
237,N746SW,WN
4188,N13964,EV
724,N609AS,AS
2154,N953UW,US
3381,N905MQ,MQ
4672,N8903A,OO
2001,N170US,US
2310,N426AA,AA
6439,N971SW,OO
3192,N663MQ,MQ
1071,N33286,UA
302,N477HA,HA
1050,N792SW,WN
1448,N3BHAA,AA
623,,US
2722,N8621A,WN
16,N783AA,AA
3155,N637MQ,MQ
3131,N382SW,WN
636,N809UA,UA
2259,N3GCAA,AA
6347,N120SY,OO
544,N485HA,HA
643,N561JB,B6
2105,N964DN,DL
7391,N560SW,OO
1531,N534US,DL
2571,N830AS,EV
1132,N427WN,WN
2259,N3CDAA,AA
829,N712US,US
2059,N766US,US
5358,N924EV,EV
1077,N911DA,DL
6452,N586SW,OO
1582,N15710,UA
4121,N12175,EV
5404,N753EV,EV
43,N761RR,WN
1608,N315US,DL
4634,N12122,EV
3230,N527MQ,MQ
961,N407WN,WN
5015,N614QX,EV
1073,N918FR,F9
1650,N378AA,AA
1105,N1402A,DL
4101,N557WN,WN
1651,N8614M,WN
1025,N26123,UA
2479,N5DKAA,AA
3390,N530MQ,MQ
5601,N679SA,OO
641,N8310C,WN
556,N545UA,UA
957,N271LV,WN
2706,N450WN,WN
2118,N827DN,DL
2646,N375NC,DL
466,N793JB,B6
4981,N612QX,EV
1072,N273WN,WN
1619,N913DN,DL
3961,N13161,EV
2602,N935AT,DL
916,N3GPAA,AA
4209,N12122,EV
1851,N918DH,DL
67,N527AS,AS
1241,N34460,UA
170,N298JB,B6
29,N4WKAA,AA
4697,N446SW,OO
416,N826AW,US
5179,N744EV,EV
5788,N13914,EV
1519,N4YEAA,AA
3255,N523MQ,MQ
2138,N931DN,DL
3357,N630WN,WN
877,N529NK,NK
1660,N978AT,DL
584,N627AS,AS
3638,N523MQ,MQ
1078,N759GS,WN
2384,N862AA,AA
6077,N23139,EV
1781,N127UW,US
487,N374SW,WN
714,N944UW,US
4900,N602SW,WN
2718,N435WN,WN
2455,N006AA,AA
689,N487WN,WN
1285,N355JB,B6
452,N612JB,B6
4640,N8645A,WN
4491,N606SK,OO
1281,N38459,UA
1721,N69833,UA
2161,N948UW,US
4279,N944WN,WN
498,N760SW,WN
4511,N648SW,WN
2193,N476WN,WN
3953,N211WN,WN
608,N952FR,F9
3674,N297WN,WN
1210,N78501,UA
1629,N7723E,WN
1975,N558UW,US
1864,N906DA,DL
920,N712TW,DL
4361,N14920,EV
33,N198JB,B6
4656,N554CA,OO
5187,N926EV,EV
2210,N469AA,AA
3944,N33182,EV
1759,N822DN,DL
879,N589AS,AS
2014,N970AT,DL
14,N752AT,DL
1893,N366NW,DL
1464,N3BEAA,AA
2322,N956DN,DL
2524,N336NB,DL
502,N593AS,AS
1570,N945DL,DL
436,N565AS,AS
6225,N762SK,OO
955,N3HXAA,AA
5423,N702BR,OO
2465,N3DDAA,AA
2872,N606SW,WN
4846,N7739A,WN
830,N400WN,WN
4997,N716SW,WN
1430,N337NB,DL
2452,N915DL,DL
1109,N534US,DL
1103,N925DN,DL
2242,N8326F,WN
2043,N993DL,DL
164,N535JB,B6
265,N809UA,UA
4189,N16525,EV
301,N615NK,NK
4510,N12924,EV
445,N568UW,US
50,N768AS,AS
4867,N15572,EV
1294,N3LMAA,AA
572,N440UA,UA
759,N611AS,AS
2606,N481WN,WN
1527,N616SW,WN
494,N365SW,WN
2044,N947UW,US
4116,N16561,EV
6187,N12172,EV
850,N8628A,WN
1842,N422WN,WN
260,N835VA,VX
168,N623NK,NK
2470,N5EKAA,AA
1033,N655JB,B6
81,N523AS,AS
1491,N37287,UA
2875,N732SW,WN
133,N785AA,AA
735,N648AW,US
2036,N310DE,DL
2301,N491AA,AA
1962,N119US,US
3262,N14562,EV
6130,N11137,EV
311,N3LGAA,AA
4922,N290WN,WN
343,N808UA,UA
742,N206FR,F9
3450,N628MQ,MQ
497,N405WN,WN
62,N530AS,AS
776,N564UW,US
711,N503NK,NK
338,N490UA,UA
2065,N562WN,WN
907,N589JB,B6
1968,N229JB,B6
1659,N968DL,DL
1867,N421LV,WN
2536,N907EV,EV
522,N668AW,US
1259,,UA
6070,N34111,EV
6042,N24103,EV
2641,N669SW,WN
677,N609SW,WN
1685,N4YFAA,AA
284,N839UA,UA
4185,N15574,EV
4647,N426SW,OO
1076,N3FPAA,AA
4344,N14514,EV
1863,N383SW,WN
3187,N614MQ,MQ
851,N186US,US
5553,N840AS,EV
2151,N916DL,DL
3357,N650MQ,MQ
1810,N579UW,US
4115,N909WN,WN
1296,N965DN,DL
5998,N12900,EV
2516,N880AS,EV
1038,N77295,UA
2419,N853AA,AA
906,N603NK,NK
220,N477UA,UA
1187,N39415,UA
4338,N620SW,WN
4,N593AS,AS
1092,N227WN,WN
2278,N3738B,DL
457,N424WN,WN
1609,N914DN,DL
275,N562WN,WN
3265,N25134,EV
3305,N525MQ,MQ
744,N756AS,AS
6510,N970SW,OO
1273,N024AA,AA
6468,N494CA,OO
1267,N3AHAA,AA
4844,N219WN,WN
3563,N649SW,WN
119,N422WN,WN
37,N3HEAA,AA
4719,N8630B,WN
2390,N938AT,DL
598,N613JB,B6
1332,N227FR,F9
3479,N354SW,WN
460,N3732J,DL
1186,N3FXAA,AA
975,N629NK,NK
544,N584UW,US
2931,N853MQ,MQ
1536,N17244,UA
6396,N984CA,OO
1298,N76516,UA
2579,N309JB,B6
4988,N982SW,OO
147,N615SW,WN
579,N443UA,UA
2050,N684DA,DL
6528,N924SW,OO
2440,N6716C,DL
1753,N714US,US
1481,N12125,UA
1194,N315US,DL
5361,N963SW,OO
244,N741SA,WN
23,N583HA,HA
3205,N628MQ,MQ
5345,N961SW,OO
2579,N464SW,OO
468,N461UA,UA
482,N407AS,AS
3048,N645SW,WN
5593,N740EV,EV
4584,N16546,EV
49,N239JB,B6
524,N237WN,WN
4258,N14916,EV
6114,N11184,EV
164,N586JB,B6
1593,N3GNAA,AA
6465,N970SW,OO
6486,N913SW,OO
2018,N184DN,DL
485,N498UA,UA
357,N465UA,UA
410,N649AW,US
22,N853VA,VX
678,N629NK,NK
4591,N14920,EV
4766,N11536,EV
4641,N945WN,WN
3316,N7727A,WN
164,N535JB,B6
498,N361NW,DL
3943,N14904,EV
1869,N836AW,US
3456,N217AG,OO
3938,N16571,EV
6169,N13133,EV
3846,N8322X,WN
2279,N239JB,B6
443,N664AW,US
588,N920FR,F9
2316,N130DL,DL
2321,N371DA,DL
879,N597AS,AS
205,N444WN,WN
5795,N14998,EV
3178,N838MQ,MQ
1004,N920FR,F9
719,N502NK,NK
972,N621NK,NK
352,N3LVAA,AA
1845,N684DA,DL
5034,N838AS,EV
4790,N613QX,OO
3126,N818MQ,MQ
2163,N8654B,WN
4036,N654SW,WN
3306,N650MQ,MQ
4145,N36915,EV
344,N282WN,WN
379,N464UA,UA
1699,N425AA,AA
167,N749SW,WN
3016,N625MQ,MQ
687,N536AS,AS
1613,N261WN,WN
1126,N365SW,WN
1490,N667DN,DL
5007,N843AS,EV
3963,N13956,EV
1806,N139DL,DL
1797,N803AW,US
122,N461AS,AS
4885,N359SW,WN
567,N461AS,AS
1241,N850AA,AA
1489,N902DE,DL
405,N3769L,DL
2672,N995AT,DL
31,N966DL,DL
1337,N5ELAA,AA
5864,N26141,EV
443,N769US,US
1431,N4XTAA,AA
6357,N114SY,OO
778,N626SW,WN
5169,N732SK,OO
2331,N482WN,WN
1142,N925AT,DL
5452,N943SW,OO
23,N489WN,WN
5396,N923SW,OO
1714,N960WN,WN
4668,N254WN,WN
2457,N911DL,DL
5661,N14177,EV
1693,N3DLAA,AA
1036,N485WN,WN
1543,N4YRAA,AA
4543,N7814B,WN
2676,N922AT,DL
1340,N955DL,DL
1848,N902DE,DL
6071,N10156,EV
407,N583UW,US
4617,N810SK,OO
3214,N648MQ,MQ
4307,N11191,EV
6396,N124SY,OO
1885,N838AW,US
27,N591JB,B6
2200,N542US,DL
1873,N832AW,US
214,N476HA,HA
4132,N631SW,WN
514,N8606C,WN
254,N5ESAA,AA
639,N561UW,US
5356,N974EV,EV
298,N5EDAA,AA
2787,N7714B,WN
4393,N16918,EV
1929,N822AW,US
2362,N624AG,DL
2290,N583AA,AA
5534,N941SW,OO
816,N441WN,WN
518,N659AW,US
763,N8630B,WN
5384,N137EV,EV
1059,N952WN,WN
134,N903WN,WN
5640,N295SW,OO
2257,N659SW,WN
642,N507NK,NK
1019,N26226,UA
2865,N227WN,WN
433,N575UW,US
569,N709JB,B6
6,N377AA,AA
953,N526VA,VX
1350,N683DA,DL
102,N703AS,AS
5973,N13964,EV
165,N608NK,NK
5090,N884AS,EV
2700,N886AS,OO
244,N830UA,UA
494,N197UW,US
1703,N701GS,WN
1619,N27205,UA
1776,N349NW,DL
943,N425LV,WN
4001,N943WN,WN
3760,N525SW,WN
3090,N683MQ,MQ
1889,N173US,US
7394,N675BR,OO
268,N452UA,UA
2067,N725UW,US
725,N194UW,US
6462,N909SW,OO
2493,N294WN,WN
2224,N661DN,DL
881,N642WN,WN
1682,N3KCAA,AA
1084,N26123,UA
3092,N649MQ,MQ
298,N5FBAA,AA
5465,N962SW,OO
4901,N710SW,WN
2244,N706SW,WN
1850,N111US,US
2233,N340LV,WN
391,N477HA,HA
1502,N3AXAA,AA
4641,N816SK,OO
244,N461AS,AS
3408,N684MQ,MQ
865,N651JB,B6
921,N398DA,DL
1301,N918FR,F9
978,N365NW,DL
1905,N595NW,DL
1700,N469WN,WN
1701,N655JB,B6
1755,N948UW,US
2495,N8610A,WN
1141,N68817,UA
839,N171US,US
1999,N315US,DL
6611,N821AS,OO
1983,N904WN,WN
1798,N934AT,DL
3056,N375SW,WN
4638,N936SW,OO
1700,N919AT,DL
1384,N324JB,B6
497,N906DE,DL
1544,N33262,UA
1811,N781WN,WN
14,N59053,UA
454,N442AS,AS
5464,N564SW,OO
3962,N16112,EV
745,N467AS,AS
2484,N4XCAA,AA
1401,N75435,UA
1463,N924AT,DL
1689,N3AEAA,AA
4369,N766SW,WN
2111,N810AW,US
30,N399HA,HA
1762,,US
5529,N125SY,OO
1083,N200AA,AA
1881,N755SA,WN
5516,N569SW,OO
1577,N3749D,DL
1254,N926FR,F9
1241,N991AT,DL
4644,N632SK,OO
2173,N961UW,US
1446,N697DL,DL
2557,N282WN,WN
3109,N546MQ,MQ
1126,N905DE,DL
201,N509NK,NK
59,N936WN,WN
2271,N939DN,DL
447,N707TW,DL
5421,N221SW,OO
689,N306AS,AS
6070,N14125,EV
334,N239JB,B6
1591,N66828,UA
416,N902WN,WN
1622,N341NB,DL
908,N784SW,WN
3581,N670SW,WN
4314,N11551,EV
1680,N5BTAA,AA
16,N942JB,B6
1744,N14731,UA
2094,N522US,DL
1328,N689DL,DL
624,N179UW,US
14,N468AS,AS
988,N371NW,DL
766,N8319F,WN
609,N523AS,AS
770,N521VA,VX
179,N790AA,AA
250,N495WN,WN
4637,N631SK,OO
736,N572UW,US
5165,N678CA,EV
1549,N795SW,WN
480,N476WN,WN
186,N378SW,WN
466,N580JB,B6
357,N684WN,WN
1785,N715SW,WN
4384,N16911,EV
3283,N658MQ,MQ
386,N8629A,WN
1345,N900DE,DL
320,N853UA,UA
1238,N3LTAA,AA
481,N207WN,WN
282,N909WN,WN
1288,N929AT,DL
507,N8603F,WN
5052,N861AS,EV
1328,N585AA,AA
1997,N958AT,DL
6133,N16571,EV
2014,N827AW,US
2951,N744SW,WN
5427,N566SW,OO
518,N430UA,UA
2286,N967AT,DL
814,N779JB,B6
3479,N687MQ,MQ
5959,N11176,EV
4015,N216WR,WN
1264,N3BPAA,AA
2643,N498CA,OO
1497,N33203,UA
4677,N18557,EV
704,N924FR,F9
440,N721TW,DL
5362,N980SW,OO
1780,N756US,US
803,N569JB,B6
1542,N15710,UA
1868,N179UW,US
51,N485AA,AA
426,N733SA,WN
5338,N494CA,OO
114,N3BLAA,AA
413,N414WN,WN
1835,N681DA,DL
269,N588JB,B6
1785,N460WN,WN
1990,N993DL,DL
1095,N4YUAA,AA
4483,N12922,EV
64,N450WN,WN
4708,N17560,EV
2958,N502MQ,MQ
5513,N755EV,EV
4571,N610WN,WN
1425,N558AA,AA
2029,N3749D,DL
2217,N7708E,WN
5474,N584SW,OO
155,N3MAAA,AA
5339,N146PQ,EV
1312,N820DN,DL
111,N272WN,WN
1324,N399AA,AA
1634,N751AT,DL
4753,N14950,EV
370,N756AS,AS
1028,N39475,UA
1078,N87507,UA
1697,N023AA,AA
824,N595UA,UA
4001,N943WN,WN
3128,N501MQ,MQ
715,N421UA,UA
3143,N672MQ,MQ
731,N509NK,NK
1461,N66057,UA
286,N418UA,UA
4533,N617QX,OO
507,N906AT,DL
347,N481HA,HA
1501,N951DN,DL
5226,N472CA,OO
3542,N626MQ,MQ
2594,N922WN,WN
669,N406UA,UA
3645,N697MQ,MQ
4429,N715SW,WN
3304,N637SW,WN
604,N677AW,US
2187,N8608N,WN
6357,N119SY,OO
4430,N12900,EV
5688,N835AS,EV
428,N521UW,US
2272,N559AA,AA
2005,N912DE,DL
5322,N842AS,EV
1935,N127UW,US
425,N517NK,NK
1146,N8655D,WN
4094,N11526,EV
2608,N916DL,DL
2676,N207WN,WN
507,N891AT,DL
1120,N3KJAA,AA
2122,N391SW,WN
159,N184JB,B6
307,N3LYAA,AA
1816,N710UW,US
918,N629VA,VX
6502,N106SY,OO
514,N722US,US
5107,N854AS,EV
2917,N8640D,WN
461,N307AS,AS
1246,N76254,UA
4983,N748SK,OO
991,N924WN,WN
2621,N787SA,WN
113,N477HA,HA
5159,N728SK,OO
711,N841UA,UA
1174,N87513,UA
735,N526UA,UA
165,N612NK,NK
2183,N280WN,WN
427,N631NK,NK
1205,N38467,UA
1522,N536JB,B6
3495,N224AG,OO
4979,N903SW,OO
2043,N710UW,US
59,N239WN,WN
1218,N27239,UA
1650,N816DN,DL
530,N644AS,AS
861,N378SW,WN
5650,N716SK,OO
2141,N955DL,DL
1418,N470AA,AA
2256,N4XGAA,AA
48,N659SW,WN
59,N776WN,WN
896,N495WN,WN
3246,N647MQ,MQ
891,N380DA,DL
150,N553AS,AS
4119,N27152,EV
2185,N909DL,DL
4213,N7748A,WN
2943,N542MQ,MQ
3172,N660MQ,MQ
1001,N485AA,AA
1079,N56859,UA
572,N603SW,WN
2458,N556AA,AA
1165,N355SW,WN
1253,N3HUAA,AA
5463,N579SW,OO
6066,N14186,EV
2579,N284JB,B6
746,N200UU,US
162,N282WN,WN
1583,N3BJAA,AA
1351,N3BEAA,AA
1181,N492WN,WN
1757,N576UW,US
1337,N487WN,WN
398,N793JB,B6
5215,N605QX,EV
1158,N373DA,DL
2167,N967WN,WN
941,N380SW,WN
1080,N485WN,WN
2518,N433LV,WN
1256,N76265,UA
4457,N629BR,OO
744,N632VA,VX
524,N237WN,WN
6278,N727SK,OO
293,N797AA,AA
615,N407AS,AS
4115,N240WN,WN
1106,N499AA,AA
480,N459UA,UA
2967,N923MQ,MQ
1516,N38727,UA
153,N8312C,WN
2446,N519US,DL
4733,N12172,EV
1429,N37464,UA
486,N286WN,WN
1377,N560AA,AA
3684,N847MQ,MQ
4702,N187PQ,OO
942,N474AA,AA
4727,N613SK,OO
5264,N708SK,OO
1977,N494WN,WN
4567,N601WN,WN
4497,N822SK,OO
2508,N739GB,WN
3038,N447WN,WN
2602,N778SW,WN
423,N914UY,US
1037,N33284,UA
514,N546UA,UA
667,N464AS,AS
3492,N225AG,OO
1222,N17245,UA
1717,N624AW,US
536,N441WN,WN
1212,N582NW,DL
3047,N8326F,WN
1299,N3KJAA,AA
1322,N468AA,AA
614,N559WN,WN
1364,N3GVAA,AA
6098,N21144,EV
3453,N905MQ,MQ
1677,N490AA,AA
203,N946WN,WN
116,N480HA,HA
4884,N842AS,EV
2074,N8604K,WN
5345,N607LR,EV
3311,N629MQ,MQ
1931,N801AW,US
779,N621NK,NK
241,N233LV,WN
730,N402AS,AS
2987,N520MQ,MQ
1472,N942DN,DL
4612,N461SW,OO
114,N7732A,WN
2430,N5DHAA,AA
216,N533NK,NK
1383,N434AA,AA
3473,N602SW,WN
350,N292JB,B6
3484,N216AG,OO
628,N552UW,US
3584,N931MQ,MQ
2665,N779SW,WN
4997,N718SK,OO
1523,N76502,UA
562,N658AW,US
654,N583JB,B6
4088,N470WN,WN
1934,N914DL,DL
764,N394SW,WN
72,N77518,UA
1126,N669SW,WN
1121,N3JSAA,AA
5280,N857AS,EV
806,N8311Q,WN
2523,N904EV,EV
2371,N491AA,AA
1199,N905DA,DL
1588,N615SW,WN
6037,N14204,EV
1657,N3LBAA,AA
972,N611NK,NK
766,N524VA,VX
341,N471AA,AA
2453,N937DL,DL
2791,N762SW,WN
4576,N17159,EV
5226,N752SK,OO
6312,N580SW,OO
1543,N343NW,DL
1462,N4XRAA,AA
4570,N8609A,WN
406,N639VA,VX
6502,N706SK,OO
1141,N598AA,AA
595,N154UW,US
1204,N559JB,B6
683,N396SW,WN
550,N966WN,WN
4623,N609SK,OO
4244,N11150,EV
3542,N626MQ,MQ
485,N8307K,WN
2667,N426WN,WN
121,N240WN,WN
1795,N750UW,US
4503,N11548,EV
1654,N67171,DL
5378,N843AS,EV
830,N7704B,WN
3031,N649SW,WN
4903,N950WN,WN
2494,N779SW,WN
877,N514NK,NK
1,N837VA,VX
35,N370SW,WN
3429,N622MQ,MQ
3221,N618MQ,MQ
353,N491HA,HA
2146,N926AT,DL
1823,N205UW,US
1841,N891AT,DL
5130,N582CA,EV
332,N496AA,AA
2248,N716SW,WN
1602,N69804,UA
4525,N12142,EV
4383,N26141,EV
383,N622AS,AS
7426,N8884E,OO
358,N840VA,VX
510,N596UA,UA
4567,N398SW,WN
1590,N5CNAA,AA
615,N632NK,NK
859,N947WN,WN
2079,N375SW,WN
865,N8607M,WN
2976,N510MQ,MQ
4132,N7728D,WN
945,N419WN,WN
1194,N292JB,B6
47,N592HA,HA
1437,N919DE,DL
4306,N15572,EV
4600,N430SW,OO
3527,N555LV,WN
4530,N493WN,WN
1116,N930WN,WN
327,N484HA,HA
1743,N700UW,US
1354,N1608,DL
588,N408AS,AS
16,N397SW,WN
30,N528AS,AS
1171,N599JB,B6
4353,N16541,EV
5359,N932SW,OO
2048,N806AW,US
1325,N377NW,DL
1808,N541UW,US
668,N960WN,WN
3222,N629MQ,MQ
1446,N673DL,DL
1414,N475AA,AA
1633,N334JB,B6
5351,N652BR,OO
1308,N4YAAA,AA
1058,N57439,UA
1750,N717UW,US
3564,N806MQ,MQ
2128,N130DL,DL
2177,N957UW,US
5675,N12900,EV
1449,N3BLAA,AA
939,N616NK,NK
745,N163US,US
5625,N746SK,OO
5142,N607LR,EV
966,N504JB,B6
4040,N255WN,WN
1159,N12221,UA
1479,N33714,UA
4362,N511SW,WN
2053,N105UW,US
2367,N958AT,DL
3392,N788SA,WN
2508,N357SW,WN
5443,N221SW,OO
4475,N437SW,OO
367,N733SA,WN
473,N566UW,US
4248,N14972,EV
148,N520JB,B6
4493,N910EV,OO
3947,N12172,EV
637,N835UA,UA
866,N535AS,AS
1124,N14228,UA
895,N162UW,US
1004,N947WN,WN
4551,N781CA,OO
3268,N16183,EV
1192,N3LKAA,AA
1924,N712US,US
1907,N930DL,DL
688,N302AS,AS
1216,N586AA,AA
1643,N4XCAA,AA
184,N8633A,WN
81,N825DN,DL
2337,N528AA,AA
5236,N495CA,OO
649,N457UA,UA
3121,N791SW,WN
843,N715UW,US
1203,N4YMAA,AA
1486,N912DL,DL
245,N826UA,UA
1085,N39415,UA
983,N543UA,UA
772,N454WN,WN
883,N851UA,UA
2307,N935AT,DL
2525,N757LV,WN
746,N457AS,AS
4294,N15910,EV
1116,N325US,DL
993,N360SW,WN
242,N797MX,WN
243,N480AA,AA
44,N257WN,WN
1244,N17105,UA
3605,N621MQ,MQ
3146,N8626B,WN
67,N532AS,AS
593,N559UW,US
1519,N14106,UA
1260,N389AA,AA
573,N703JB,B6
3466,N223AG,OO
2903,N820MQ,MQ
5406,N960SW,OO
404,N947FR,F9
387,N4XXAA,AA
384,N230WN,WN
763,N635NK,NK
5328,N839AS,EV
5258,N579SW,OO
5153,N197PQ,EV
164,N277WN,WN
2944,N8312C,WN
1992,N716UW,US
5335,N686BR,EV
413,N188US,US
5372,N528CA,EV
165,N383SW,WN
4237,N438WN,WN
53,N941DN,DL
6052,N13992,EV
40,N248WN,WN
144,N489HA,HA
1155,N79402,UA
1735,N710TW,DL
1725,N524UW,US
3479,N223AG,OO
5803,N10156,EV
1362,N4XJAA,AA
670,N528AS,AS
2569,N877AS,EV
639,N815UA,UA
4546,N13979,EV
4972,N782SK,OO
360,N775SW,WN
238,N952FR,F9
3490,N933WN,WN
219,,UA
516,N189UW,US
4885,N638SW,WN
614,N629NK,NK
265,N516JB,B6
1060,N77520,UA
1519,N338NW,DL
4,N656SW,WN
483,N478UA,UA
1275,N317NB,DL
992,N532NK,NK
1423,N3JKAA,AA
1163,N915AT,DL
1768,N321NB,DL
5296,N693BR,OO
3264,N21537,EV
6127,N13956,EV
6099,N12195,EV
4036,N379SW,WN
1731,N202UW,US
262,N625NK,NK
1661,N586AA,AA
390,N3JUAA,AA
3679,N356SW,WN
1596,N3BRAA,AA
1138,N363NW,DL
1541,N73445,UA
2587,N492SW,OO
6274,N946SW,OO
1051,N933WN,WN
749,N351NW,DL
2151,N944UW,US
77,N634VA,VX
6490,N976SW,OO
1443,N924DL,DL
4292,N14180,EV
3694,N640MQ,MQ
152,N509JB,B6
5267,N964SW,OO
5356,N563SW,OO
321,N3DXAA,AA
6152,N12552,EV
6368,N905SW,OO
217,N506NK,NK
2981,N826MQ,MQ
2595,N8608N,WN
2542,N879AS,EV
315,N361VA,VX
2783,N211WN,WN
2904,N8612K,WN
580,N488UA,UA
1580,N633AA,AA
1256,N911DL,DL
2590,N862AS,OO
219,N480HA,HA
1564,N906DL,DL
1088,N596NW,DL
2035,N946DN,DL
515,N434UA,UA
735,N672AW,US
5568,N937SW,OO
432,N592JB,B6
2357,N3HEAA,AA
2825,N644MQ,MQ
2488,N3KNAA,AA
39,N446WN,WN
689,N473WN,WN
2054,N144DA,DL
115,N3HSAA,AA
6338,N291SW,OO
4641,N405WN,WN
644,N659JB,B6
2275,N536JB,B6
903,N619NK,NK
2589,N866AS,OO
2694,N899SK,OO
4735,N813SK,OO
6556,N889AS,OO
6510,N970SW,OO
490,N621VA,VX
1227,N902DE,DL
3015,N685MQ,MQ
54,N3CWAA,AA
51,N385HA,HA
688,N626AS,AS
31,N967DL,DL
3475,N379SW,WN
804,N525NK,NK
5271,N927EV,EV
2051,N652SW,WN
4546,N913EV,OO
3194,N505MQ,MQ
1846,N526SW,WN
7374,N915EV,OO
73,N799AS,AS
4357,N21129,EV
371,N583JB,B6
433,N537UW,US
370,N524VA,VX
1165,N3LFAA,AA
769,N514UA,UA
2026,N582UW,US
302,N374JB,B6
5484,N941SW,OO
5642,N926SW,OO
5191,N782SK,OO
486,N783SW,WN
32,N610WN,WN
2262,N712TW,DL
2752,N511MQ,MQ
2238,N7721E,WN
1751,N27421,UA
1090,N304JB,B6
3518,N913WN,WN
1119,N78524,UA
1269,N3HUAA,AA
2348,N664DN,DL
172,N669SW,WN
2367,N921AT,DL
4555,N783CA,OO
4647,N455SW,OO
2373,N455AA,AA
2379,N351JB,B6
2688,N989AT,DL
3090,N688MQ,MQ
1057,N912FR,F9
1388,N3GLAA,AA
508,N298WN,WN
30,N795AA,AA
3964,N7701B,WN
2209,N964DN,DL
1177,N939DL,DL
1948,N707TW,DL
1286,N911DE,DL
4168,N14977,EV
4640,N803SK,OO
4018,N641SW,WN
340,N485HA,HA
2293,N633AA,AA
646,N653AW,US
468,N414UA,UA
1616,N921DN,DL
348,N581AA,AA
1502,N583JB,B6
1931,N812AW,US
123,N246LV,WN
4809,N254WN,WN
2708,N875AS,OO
4654,N219WN,WN
318,N616NK,NK
313,N797AS,AS
40,N670SW,WN
2301,N4XXAA,AA
3316,N523MQ,MQ
962,N964WN,WN
6351,N913SW,OO
1293,N962DL,DL
308,N534AS,AS
1265,N767SW,WN
507,N7811F,WN
5623,N958SW,OO
152,N3BHAA,AA
425,N162UW,US
2454,N991AT,DL
4833,N7724A,WN
1140,N14228,UA
5046,N936EV,EV
4004,N8637A,WN
295,N481HA,HA
1916,N358JB,B6
1159,N228JB,B6
1284,N4XYAA,AA
1673,N79521,UA
3590,N371SW,WN
122,N457AS,AS
1056,N962DN,DL
1507,N33266,UA
4832,N633SK,OO
4589,N161PQ,OO
97,N464AS,AS
2685,N506CA,OO
6014,N29515,EV
5362,N905SW,OO
1179,N3HYAA,AA
1307,N3LHAA,AA
3289,N604MQ,MQ
415,N967WN,WN
80,N198JB,B6
328,N214UA,UA
2233,N996DL,DL
1552,N87507,UA
883,N8323C,WN
184,N8638A,WN
557,N932FR,F9
2003,N958DL,DL
22,N403AS,AS
1001,N267JB,B6
6401,N719SK,OO
1574,N75410,UA
4650,N459SW,OO
3449,N855MQ,MQ
5337,N719EV,EV
431,N756SA,WN
1605,N34222,UA
248,N401UA,UA
2044,N947UW,US
1554,N12225,UA
943,N601NK,NK
1249,N4YPAA,AA
5794,N24103,EV
2567,N903EV,EV
766,N527VA,VX
494,N468UA,UA
6149,N33182,EV
386,N793AS,AS
145,N3DHAA,AA
2224,N607JB,B6
5159,N756SK,OO
2370,N339NB,DL
477,N514UA,UA
4703,N804SK,OO
1934,N828AW,US
3513,N945WN,WN
6415,N916SW,OO
2267,N675DL,DL
45,N765AS,AS
605,N827UA,UA
1147,N996DL,DL
479,N642AW,US
4919,N842AS,EV
2035,N983DL,DL
344,N384SW,WN
865,N583JB,B6
1611,N474WN,WN
975,N559AA,AA
1933,N3744F,DL
2622,N864AS,OO
2161,N957WN,WN
839,N554UW,US
1474,N68817,UA
1431,N12116,UA
320,N613AS,AS
1060,N37252,UA
160,N780SW,WN
27,N626VA,VX
6462,N745SK,OO
484,N809UA,UA
3475,N698MQ,MQ
676,N155UW,US
857,N913WN,WN
3118,N503MQ,MQ
251,N222WN,WN
1444,N705SW,WN
339,N514UA,UA
1664,N69806,UA
637,N433AS,AS
2542,N910DL,DL
557,N590AS,AS
1083,N807DN,DL
268,N599AA,AA
573,N934FR,F9
324,N8649A,WN
223,N623NK,NK
2118,N200WN,WN
2398,N3KRAA,AA
1233,N554NW,DL
1257,N202FR,F9
225,N524JB,B6
5537,N701BR,OO
2224,N490AA,AA
598,N909WN,WN
6049,N13908,EV
3544,N923MQ,MQ
4727,N12166,EV
1995,N961AT,DL
4749,N815SK,OO
699,N755SA,WN
4376,N13913,EV
773,N825DN,DL
4215,N263WN,WN
5107,N931EV,EV
7389,N308SW,OO
560,N602AW,US
2447,N912DN,DL
1539,N41135,UA
1599,N3BCAA,AA
331,N623NK,NK
5386,N237SW,OO
922,N374NW,DL
